list, Map1
בְּגָדָיו, bgadayw
אֶת־אִשְׁתוֹֹ, 'et־'ištwo
וְנִכְרְתָה, wnixrtah
יְמֵי, ymey
קְדֹשִׁים, qdošiym
קָדָשִׁים, qadašiym
מֵהַר, mehar
מֵהֹר, mehor
נְתֻנִים, ntuniym
לְכָה, lxah
יִתְחַטָא, yitħaṭa'
בַּמִזְבֵּחַ, bamizbeħa
וְעָבַר, wʕavar
וּבַבְּהֵמָה, uvabhemah
הַגָדֹל, hagadol
חֲמֵשֶׁת, ħamešet
נִטְמְאָה, niṭm'ah
נִטְמָאָה, niṭma'ah
חֲצִי, ħat͡siy
וְכִפֶּר, wxiper
וְכַפֵּר, wxaper
הַמִלְחָמָה, hamilħamah
טָהוֹֹר, ṭahwor
הַבָּקָר, habaqar
הַבֹּקֶר, haboqer
אָנֹכִי, 'anoxiy
וְאַחֲרֵי־כֵן, w'aħarey־xen
הַמַטוֹֹת, hamaṭwot
עִזִים, ʕiziym
עֲבֹדָתוֹֹ, ʕavodatwo
וְהַלְוִיִם, whalwiyim
וְהַכְּנַעֲנִי, whaknaʕaniy
הַתַאֲוָה, hata'awah
עַל־פְּנֵיהֶם, ʕal־pneyhem
מִיִשְׂרָאֵל, miyisra'el
אַל־נָא, 'al־na'
עָרֵי, ʕarey
תִפְקֹד, tifqod
תִפְקֹד, tifqod
יָמֻתוּ, yamutu
וּלְבָנֶיךָ, ulvaneyxa
בֶּן־דְעוּאֵל, ben־dʕu'el
אֲלֵיהֶם, 'aleyhem
מַחְתָתוֹֹ, maħtatwo
אֲנַחְנוּ, 'anaħnu
וַעֲשִׂיתֶם, waʕasiytem
בֶּן־גִדְעֹנִי, ben־gidʕoniy
בָאֵשׁ, va'eš
בָּאֵשׁ, ba'eš
וְהֵבִיא, wheviy'
וּבָנֶיךָ, uvaneyxa
נָפֶשׁ, nafeš
נֶפֶשׁ, nefeš
אֲבֹתָיו, 'avotayw
מִנְחַת, minħat
אֶת־קָרְבָּנָם, 'et־qarbanam
אֶת־יְהוָה, 'et־yhwah
בְּכוֹֹר, bxwor
וְכִסוּ, wxisu
תְרוּמָה, trumah
תְרוּמָה, trumah
אַנְשֵׁי, 'anšey
לִפְנֵיהֶם, lifneyhem
הַצָבָא, hat͡sava'
בֶּן־יוֹֹסֵף, ben־ywosef
בֶן־יוֹֹסֵף, ven־ywosef
יַעֲשׂוּ, yaʕasu
אִסָר, 'isar
בָּאָדָם, ba'adam
עֵר, ʕer
עָר, ʕar
וְהַחֹנִים, whaħoniym
עַל־בְּנֵי, ʕal־bney
זָבַת, zavat
בְּאַרְבָּעָה, b'arbaʕah
תוֹֹרַת, tworat
הִכָּהוּ, hikahu
וַאֲנִי, wa'aniy
תִפְדֶה, tifdeh
תִפְדֶה, tifdeh
לְשִׁבְעַת, lšivʕat
לְשֶׁבֶת, lševet
לָשָׁבֶת, lašavet
לָשֶׁבֶת, laševet
אֱלֹהֵי, 'elohey
אֱלֹהָי, 'elohay
בֵּית, beyt
נְאֻם, n'um
וְלֹא־יִהְיֶה, wlo'־yihyeh
אֶל־הַמַחֲנֶה, 'el־hamaħaneh
בָּאַמָה, ba'amah
הָעֵדוּת, haʕedut
בִגְדֵיהֶם, vigdeyhem
בִּגְדֵיהֶם, bigdeyhem
וְעָשׂוּ, wʕasu
לַיוֹֹם, laywom
תוֹֹצְאֹתָיו, twot͡s'otayw
תוֹֹצְאֹתָיו, twot͡s'otayw
וְלָקְחוּ, wlaqħu
הַמֵאוֹֹת, hame'wot
וְשִׁבְעָה, wšivʕah
וּבָנָיו, uvanayw
מִזְרָחָה, mizraħah
וּדְבָשׁ, udvaš
וּדְבַשׁ, udvaš
עַל־יַרְדֵן, ʕal־yarden
מִנְחָתָה, minħatah
שְׁלֹשֶׁת, šlošet
עִמָךְ, ʕimax
עַמֵךְ, ʕamex
עִמְךָ, ʕimxa
צְפוֹֹן, t͡sfwon
צָפוֹֹן, t͡safwon
וּבֵין, uveyn
אֶת־יִשְׂרָאֵל, 'et־yisra'el
וַיַךְ, wayax
יָדַעְתָ, yadaʕta
יֹדַעַת, yodaʕat
וּשֲׁמָע, ušamaʕ
וְשָׁמַע, wšamaʕ
לְאֶחָד, l'eħad
לָאֶחָד, la'eħad
הַיֹצְאִים, hayot͡s'iym
וּפְקֻדָיו, ufqudayw
בְּאֶחָד, b'eħad
בְּעֵינֶיךָ, bʕeyneyxa
עַל־כֵּן, ʕal־ken
פֶּה, peh
פֹה, foh
פֹּה, poh
לְדַבֵּר, ldaber
יָבִא, yavi'
יָבֹא, yavo'
וַיהוָה, wayhwah
בְאֵר, v'er
בְּאֵר, b'er
לָקָחְתִי, laqaħtiy
לָקַחְתִי, laqaħtiy
שִׁשִׁים, šišiym
וּמָה, umah
חֲמִשִׁים, ħamišiym
וַיֵצְאוּ, wayet͡s'u
שֹׁמְרֵי, šomrey
שֹׁכֵן, šoxen
אִם־לֹא, 'im־lo'
וַיִרְאוּ, wayir'u
בַמֵת, vamet
בְּמֵת, bmet
בְמֵת, vmet
בִּקְצֵה, biqt͡seh
וַיִקְחוּ, wayiqħu
וְיִקְחוּ, wyiqħu
מֵהֶם, mehem
הָאָדָם, ha'adam
צַו, t͡saw
יִנְחֲלוּ, yinħalu
יִנְחָלוּ, yinħalu
בְּנֵי־קְהָת, bney־qhat
בְנֵי־קְהָת, vney־qhat
עַל־הַלְוִיִם, ʕal־halwiyim
נַחֲלָתָן, naħalatan
וַיַעַן, wayaʕan
בְנֵי־אֶפְרַיִם, vney־'efrayim
בְּנֵי־אֶפְרַיִם, bney־'efrayim
בִּשְׂדֵה, bisdeh
בַּשָׂדֶה, basadeh
בְּשָׂדֶה, bsadeh
וְאִם־אֵין, w'im־'eyn
אֶת־מַלְאַךְ, 'et־mal'ax
וְלִבְנֵי, wlivney
יִטְמָא, yiṭma'
עֲלֵיכֶם, ʕaleyxem
עִמוֹֹ, ʕimwo
יֶרֶךְ, yerex
יָרֵךְ, yarex
כְבוֹֹד־יְהוָה, xvwod־yhwah
פָּנָיו, panayw
הַמִקְדָשׁ, hamiqdaš
הֹר, hor
רָעָה, raʕah
רֹעֶה, roʕeh
לְעֵינֵיהֶם, lʕeyneyhem
וַיָרֶם, wayarem
וְיָרֹם, wyarom
וְיָרֵם, wyarem
וְאֶת־כָּל־כֵּלָיו, w'et־kal־kelayw
אֶת־הַקָהָל, 'et־haqahal
הַמַיִם, hamayim
אֶתֵן, 'eten
וּבָאוּ, uva'u
בְנֵי־דָן, vney־dan
מִמָחֳרָת, mimaħarat
מִמָחֳרַת, mimaħarat
עִמָנוּ, ʕimanu
מַלְאָכִים, mal'axiym
עַד־מוֹֹת, ʕad־mwot
עָדַי, ʕaday
עֲדֵי, ʕadey
בִּנְסֹעַ, binsoʕa
וְהַעֲמַדְתָ, whaʕamadta
נִטֶה, niṭeh
נָטָה, naṭah
יִשָׂאוּ, yisa'u
יִשְׂאוּ, yis'u
יָם, yam
עֲלֵהֶם, ʕalehem
לְמַסְעֵיהֶם, lmasʕeyhem
אָחִיךָ, 'aħiyxa
פְּנֵי, pney
אִיתָמָר, 'iytamar
וּמָצָא, umat͡sa'
נְתַתִים, ntatiym
לְחָק־עוֹֹלָם, lħaq־ʕwolam
אֶת־בְּגָדָיו, 'et־bgadayw
אֶל־כָּל־בְּנֵי, 'el־kal־bney
זִקְנֵי, ziqney
וְהֶעָרִים, wheʕariym
וְעַל־פִּי, wʕal־piy
לַנֶסֶךְ, lanesex
וְלָקַחְתָ, wlaqaħta
צֹאן, t͡so'n
שֵׁבֶט, ševeṭ
בֶּן־צִפּוֹֹר, ben־t͡sipwor
רְגָלִים, rgaliym
אֶל־הָעָם, 'el־haʕam
בֶּחָרֶב, beħarev
בַּחֶרֶב, baħerev
נַחֲלָתֵנוּ, naħalatenu
הִמָשַׁח, himašaħ
קֹרַח, qoraħ
אֶל־קֹרַח, 'el־qoraħ
אֶל־הָעֵדָה, 'el־haʕedah
וּמִכְסָם, umixsam
דִבַּרְתִי, dibartiy
אָבַד, 'avad
אֹבֵד, 'oved
מַצוֹֹת, mat͡swot
מַתָנָה, matanah
בְּעֵינֵי, bʕeyney
מִן־הָאָדָם, min־ha'adam
עַל־דְבַר־פְּעוֹֹר, ʕal־dvar־pʕwor
כָּל־יְמֵי, kal־ymey
תִקַח, tiqaħ
תִקָח, tiqaħ
לָכֵן, laxen
הַפָּרָה, haparah
בָרֵךְ, varex
הַתוֹֹרָה, hatworah
וַיִפְּלוּ, wayiplu
מִמַטֶה, mimaṭeh
שָׁמֶן, šamen
שֶׁמֶן, šemen
וַיַקְהִלוּ, wayaqhilu
וַיִקָהֲלוּ, wayiqahalu
הִכָּה, hikah
הֻכָּה, hukah
עֲדַת, ʕadat
לַאֲחֻזָה, la'aħuzah
גַם־אַתֶם, gam־'atem
גַם־אַתֶם, gam־'atem
בָּא, ba'
בָא, va'
אֶת־מַטֵה, 'et־maṭeh
מִמִשְׁפַּחַת, mimišpaħat
מִמִשְׁפְּחֹת, mimišpħot
יָרֹק, yaroq
יָרַק, yaraq
יֶרֶק, yereq
וְקָמוּ, wqamu
יַאֲכִלֵנוּ, ya'axilenu
יֹאכֲלֶנוּ, yo'xalenu
וּלְבֵית, ulveyt
שֹׁמֵעַ, šomeʕa
שְׁמֹעַ, šmoʕa
וְנֶפֶשׁ, wnefeš
וַיְצַו, wayt͡saw
בְּאָזְנָי, b'aznay
בְּאָזְנֵי, b'azney
יִגָרַע, yigaraʕ
יִגָרֵעַ, yigareʕa
מִקְשָׁה, miqšah
שְׁמֹנַת, šmonat
זִכָּרוֹֹן, zikarwon
תִקָחוּ, tiqaħu
תִקְחוּ, tiqħu
וְאִישׁ, w'iyš
בְּנַחֲלָה, bnaħalah
אֶת־אֶלְעָזָר, 'et־'elʕazar
וַיְכַפֵּר, wayxaper
לְהַקְרִיב, lhaqriyv
וְשִׂים, wsiym
אֶת־הַזָהָב, 'et־hazahav
בָּאוּ, ba'u
בֹּאוּ, bo'u
מִיַד, miyad
אֲבִיהֶם, 'aviyhem
זֶבַח, zevaħ
קָצָה, qat͡sah
קְצֵה, qt͡seh
בָּזָזוּ, bazazu
בָּזְזוּ, bazzu
הַדָבָר, hadavar
כָּכָה, kaxah
נֹשֵׂא, nose'
נָשֹׂא, naso'
אִישֵׁךְ, 'iyšex
עֲנָבִים, ʕanaviym
בַּמַחֲנֶה, bamaħaneh
כָּל־אֲשֶׁר, kal־'ašer
יִשָׂא, yisa'
אֲבֹתֵינוּ, 'avoteynu
וּמִנְחָתוֹֹ, uminħatwo
לִגְבוּל, ligvul
וּבָקָר, uvaqar
יִהְיֶה־לָךְ, yihyeh־lax
הַגְבֻל, hagvul
בָם, vam
בָּם, bam
הֶעֱלִיתֻנוּ, heʕeliytunu
הֶעֱלִיתָנוּ, heʕeliytanu
רוּחַ, ruħa
יִפְּלוּ, yiplu
כָּל־פְּקוּדֵי, kal־pqudey
פְּדוּיֵי, pduyey
וַיַפֵּל, wayapel
וַיִפֹּל, wayipol
הָעֹדְפִים, haʕodfiym
לֹא־הָיָה, lo'־hayah
אֶל־הֹר, 'el־hor
אֶל־הַר, 'el־har
לְדִגְלֵיהֶם, ldigleyhem
וַיִבְכּוּ, wayivku
לָקְחוּ, laqħu
וַיִחַר, wayiħar
וֶאֱסָרֶהָ, we'esareha
וֶאֱסָרָה, we'esarah
וְאָסְרָה, w'asrah
תִרְאֶה, tir'eh
לְכָל־הָעָם, lxal־haʕam
לְכָל־בָּשָׂר, lxal־basar
מַחְלָה, maħlah
הַחֲמִישִׁי, haħamiyšiy
עָרִים, ʕariym
חָטָאנוּ, ħaṭa'nu
לְמֹשֶׁה, lmošeh
כַּבֵּד, kabed
כָּבֵד, kaved
כָבֵד, xaved
שׁוּב, šuv
עַל־יְהוָה, ʕal־yhwah
וַחֲמֹרִים, waħamoriym
כְּלֵי, kley
כְּלִי, kliy
עֵז, ʕez
עַז, ʕaz
תָבֹאוּ, tavo'u
תָבֹאוּ, tavo'u
שְׂפָתֶיהָ, sfateyha
אֶת־קָרְבָּנוֹֹ, 'et־qarbanwo
לְאָלָה, l'alah
לָאֵלֶה, la'eleh
וַיַקְרֵב, wayaqrev
הַמֵתִים, hametiym
חַיִים, ħayiym
שְׁתֵי, štey
יָיִן, yayin
יַיִן, yayin
הַנְשִׂאִים, hansi'iym
בֶּן־אֶלְעָזָר, ben־'elʕazar
נָדָב, nadav
יוֹֹמָם, ywomam
יַרְדֵן, yarden
וְשָׂרֵי, wsarey
מִצְרָיְמָה, mit͡sraymah
מִצְרַיְמָה, mit͡sraymah
אִם, 'im
מִלִפְנֵי, milifney
יְהוֹֹשֻׁעַ, yhwošuʕa
וּמֹשֶׁה, umošeh
יִסְלַח־לָה, yislaħ־lah
בַּשָׁנָה, bašanah
בְּשָׂרוֹֹ, bsarwo
בְשָׂרוֹֹ, vsarwo
הָתְפָּקְדוּ, hatpaqdu
שִׁמְעוּ־נָא, šimʕu־na'
וַיָשֶׂם, wayasem
וְיָשֵׂם, wyasem
כָּל־הָאָדָם, kal־ha'adam
נָסַע, nasaʕ
נֹסֵעַ, noseʕa
אֲבֹתֵיכֶם, 'avoteyxem
חֹדֶשׁ, ħodeš
לָשֵׂאת, lase't
יֵאָסֵף, ye'asef
אֶל־עִיר, 'el־ʕiyr
מִסְפָּר, mispar
מִסְפַּר, mispar
וַיְקַדֵשׁ, wayqadeš
וַיִקָדֵשׁ, wayiqadeš
אֶת־הַדָבָר, 'et־hadavar
פֶסַח, fesaħ
פֶּסַח, pesaħ
חֵן, ħen
וְכִבֶּס, wxibes
נִשְׁתֶה, ništeh
וְקִנֵא, wqine'
וַיֶאֱסֹף, waye'esof
וַיֵאָסֵף, waye'asef
כָּל־יֹצֵא, kal־yot͡se'
וּפְקֻדַת, ufqudat
וּלְכֹל, ulxol
אֶת־פִּיהָ, 'et־piyha
תִשְׁלְחוּ, tišlħu
תְשַׁלֵחוּ, tšaleħu
תִשְׁלָחוּ, tišlaħu
עַד־בֹּקֶר, ʕad־boqer
חֶשְׁבּוֹֹן, ħešbwon
לְכֹל, lxol
וְנָשְׂאוּ, wnas'u
תִשְׁעָה, tišʕah
וְזֹאת, wzo't
וַאֲכַלְתֶם, wa'axaltem
הַיֹשֵׁב, hayošev
אֲשֶׁר־יֵצֵא, 'ašer־yet͡se'
מַחְתוֹֹת, maħtwot
עָלֶיךָ, ʕaleyxa
וְיָרְדוּ, wyardu
וַיֵרְדוּ, wayerdu
מִמִדְבַּר, mimidbar
וַחֲצִי, waħat͡siy
שָׁלֹחַ, šaloħa
שָׁלַח, šalaħ
שְׁלֹחַ, šloħa
לַעֲבֹדָה, laʕavodah
בְנֵי־גֵרְשׁוֹֹן, vney־geršwon
בְּנֵי־גֵרְשׁוֹֹן, bney־geršwon
לְמִשְׁמֶרֶת, lmišmeret
לָקַח, laqaħ
לָקָח, laqaħ
תִשְׂאוּ, tis'u
וַיִפְקֹד, wayifqod
וַתֵרֶא, watere'
יֹאמַר, yo'mar
יֵאָמֵר, ye'amer
יֵאָמַר, ye'amar
וַיִקְרְבוּ, wayiqrvu
וּמְאַת, um'at
וּמֵאֵת, ume'et
יַעֲקֹב, yaʕaqov
וְדָתָן, wdatan
וּנְשִׂיאֵי, unsiy'ey
וְהִזָה, whizah
מִקְנֶה, miqneh
לָעָם, laʕam
תֵימָנָה, teymanah
מִקְלָט, miqlaṭ
וַאֲבִיהוּא, wa'aviyhu'
יִתְקָעוּ, yitqaʕu
יִתְקְעוּ, yitqʕu
בַּמַגֵפָה, bamagefah
כָּל־חֲלוּץ, kal־ħalut͡s
כָּל־חָלוּץ, kal־ħalut͡s
הַשֵׁנִית, hašeniyt
אַרְנוֹֹן, 'arnwon
וְאֶת־מָסַךְ, w'et־masax
קְהָת, qhat
כָּל־נְדָרֶיהָ, kal־ndareyha
וְיַיִן, wyayin
וְיָסַף, wyasaf
וַיֹסֶף, wayosef
בְּמוֹֹעֲדוֹֹ, bmwoʕadwo
בְּפִי, bfiy
שַׁדַי, šaday
שַׁדָי, šaday
וְרָחַץ, wraħat͡s
זֶה־יִהְיֶה, zeh־yihyeh
וְאַתֶם, w'atem
אַלְפֵי, 'alfey
חֵטְא, ħeṭ'
חָטָא, ħaṭa'
בָּנָיו, banayw
בָנָיו, vanayw
וְהֵנִיף, wheniyf
עֲוֺן, ʕawon
עָוֺן, ʕawon
בֶּן־צוּרִישַׁדָי, ben־t͡suriyšaday
וַיִתְנוּ, wayitnu
וְנִסְלַח, wnislaħ
מִזְבְּחֹת, mizbħot
אָסְרָה, 'asrah
בְּגוֹֹרָל, bgworal
אֶל־הַמָקוֹֹם, 'el־hamaqwom
מִן־הַצֹאן, min־hat͡so'n
וּתְקַעְתֶם, utqaʕtem
שְׁתֵים, šteym
לֹא־הָיוּ, lo'־hayu
תַעֲבֹר, taʕavor
תַעֲבֹר, taʕavor
בְּמִכְסֵה, bmixseh
חֲנֻכַּת, ħanukat
וְאַרְבַּע־מֵאוֹֹת, w'arbaʕ־me'wot
הַשְׁמִינִי, hašmiyniy
בָאֲבָנִים, va'avaniym
בָּאֲבָנִים, ba'avaniym
בַנֶגֶב, vanegev
בַּנֶגֶב, banegev
עֹבְרִים, ʕovriym
בְּקִרְבּוֹֹ, bqirbwo
תָמִיד, tamiyd
תָמִיד, tamiyd
לַמִשְׁכָּן, lamiškan
לְמִשְׁכַּן, lmiškan
וַתִלְחַץ, watilħat͡s
וַתִלָחֵץ, watilaħet͡s
כֻּלָם, kulam
אֶל־הַלְוִיִם, 'el־halwiyim
תוֹֹלַעַת, twolaʕat
תוֹֹלָעַת, twolaʕat
יָצְאָה, yat͡s'ah
עֲבֹר, ʕavor
תִשְׁמְרוּ, tišmru
וּבְרָאשֵׁי, uvra'šey
לְאֶלְעָזָר, l'elʕazar
לוּ־מָתְנוּ, lu־matnu
לוּ־מַתְנוּ, lu־matnu
הַכֹּהֲנִים, hakohaniym
הַנֶגֶף, hanegef
הַנָגֶף, hanagef
כָּל־מַכֵּה־נֶפֶשׁ, kal־makeh־nefeš
עֵץ, ʕet͡s
בָּרִאשֹׁנָה, bari'šonah
וְהַיָמִים, whayamiym
הָהֵם, hahem
הַיֹצֵא, hayot͡se'
בְּקֶרֶב, bqerev
מְלֹא, mlo'
בְּבֵיתְךָ, bveytxa
אֶלְדָד, 'eldad
וְאִם, w'im
וְאָמַר, w'amar
וּכְלֵי, uxley
שְׂעַר, sʕar
שַׁעַר, šaʕar
לְאוֹֹת, l'wot
בֶּן־חֵפֶר, ben־ħefer
בְּעֵינֵיהֶם, bʕeyneyhem
וּבְכֶרֶם, uvxerem
בְּפִגְעוֹֹ־בוֹֹ, bfigʕwo־vwo
בְנֵי־אָשֵׁר, vney־'ašer
בְּנֵי־אָשֵׁר, bney־'ašer
הַזַרְחִי, hazarħiy
וְהֶעֱמִיד, wheʕemiyd
הֲלוֹֹא, halwo'
פִגְרֵיכֶם, figreyxem
פִּגְרֵיכֶם, pigreyxem
אוֹֹ־זֶבַח, 'wo־zevaħ
אוֹֹ־זָבַח, 'wo־zavaħ
בִּכּוּרֵי, bikurey
בְּרִית־יְהוָה, briyt־yhwah
אֲבוֹֹתָם, 'avwotam
אַף־יְהוָה, 'af־yhwah
הָעֲגָלֹת, haʕagalot
לְשָׂטָן, lsaṭan
חֲלוּצִים, ħalut͡siym
עָשִׂיתָ, ʕasiyta
רֹאשׁוֹֹ, ro'šwo
שָׂרִים, sariym
הֶן־עָם, hen־ʕam
כָּל־זְהַב, kal־zhav
לְטַהֲרָם, lṭaharam
אֶל־תוֹֹךְ, 'el־twox
אֶל־תוֹֹך, 'el־twox
יִפְרְשׂוּ, yifrsu
אֶת־עֲוֺנָה, 'et־ʕawonah
אֶת־כָּל־כְּלֵי, 'et־kal־kley
בִּלְתִי, biltiy
תִכְתֹב, tixtov
בְנֶפֶשׁ, vnefeš
בְּנֶפֶשׁ, bnefeš
מִפְּנֵיכֶם, mipneyxem
אֲחֹתָם, 'aħotam
אֶת־חֶלְבּוֹֹ, 'et־ħelbwo
תֵאָסֵף, te'asef
וּשְׁמֹנִים, ušmoniym
הַדֶרֶךְ, haderex
הַדָרֶךְ, hadarex
הָאָשָׁם, ha'ašam
מַלִינִים, maliyniym
הַגִלְעָד, hagilʕad
וְהֶחֱרִישׁ, wheħeriyš
בְּאַרְצָם, b'art͡sam
אֶל־מוּל, 'el־mul
דִבְלָתָיְמָה, divlataymah
אִם־יִרְאוּ, 'im־yir'u
עִם־שָׂרֵי, ʕim־sarey
הַחִירֹת, haħiyrot
מִן־הַיָם, min־hayam
הִקְרִיב, hiqriyv
מְלֵאֹת, mle'ot
מְלֹאת, mlo't
עַל־עֹלָתוֹֹ, ʕal־ʕolatwo
יַעֲבֹד, yaʕavod
וְכָל־אֲשֶׁר, wxal־'ašer
עָבַרְנוּ, ʕavarnu
עֵינָן, ʕeynan
בְּחֶשְׁבּוֹֹן, bħešbwon
וְלֹא־תִקְחוּ, wlo'־tiqħu
הַפִּסְגָה, hapisgah
לְמָרִים, lmariym
הַיַרְדֵן, hayarden
רָמָה, ramah
תְמִימָה, tmiymah
וְאַדְנֵיהֶם, w'adneyhem
שְׁנֵים־עָשָׂר, šneym־ʕasar
בָּלוּל, balul
מִדָמָה, midamah
יִדְבְּקוּ, yidbqu
תַקְרִיבוּ, taqriyvu
אֶת־יְהוֹֹשֻׁעַ, 'et־yhwošuʕa
אִתִי, 'itiy
אֹתִי, 'otiy
נֹפֵל, nofel
הַשְׂרָפִים, hasrafiym
הַשְׂרֻפִים, hasrufiym
וָאֶתְנָה, wa'etnah
וְאֶתְנָה, w'etnah
אִם־יִתֶן־לִי, 'im־yiten־liy
טוֹֹבָה, ṭwovah
לְנָשִׂיא, lnasiy'
רֶחֶם, reħem
לְנַחֵל, lnaħel
לִנְחֹל, linħol
רַב־לָכֶם, rav־laxem
אֲשׁוּרֶנוּ, 'ašurenu
הַתְנוּפָה, hatnufah
הַמַחֲנוֹֹת, hamaħanwot
אֱלֹהָיו, 'elohayw
מִן־הַבָּקָר, min־habaqar
אֶל־מָקוֹֹם, 'el־maqwom
אֲדַבֵּר, 'adaber
תָמִים, tamiym
תָמִים, tamiym
וְנֶחְשַׁב, wneħšav
גֵרָה, gerah
וְעַל־הַמִזְבֵּחַ, wʕal־hamizbeħa
בַּחֲצֹצְרוֹֹת, baħat͡sot͡srwot
שֵׂעִיר, seʕiyr
שְׂעִיר, sʕiyr
לְהַקְדִישֵׁנִי, lhaqdiyšeniy
וְנַעֲלָה, wnaʕalah
גִלְעָד, gilʕad
גִלְעָד, gilʕad
פְּעוֹֹר, pʕwor
מֵעָלַי, meʕalay
וְגַם, wgam
לָרַב, larav
אֶת־תְלֻנוֹֹת, 'et־tlunwot
וּגְבוּל, ugvul
מְצֹרָעַת, mt͡soraʕat
מְצֹרַעַת, mt͡soraʕat
עוֹֹג, ʕwog
אֲשֶׁר־שָׁלַח, 'ašer־šalaħ
אֲבִיהֶן, 'aviyhen
תֵחָלֵק, teħaleq
אֶת־עַם, 'et־ʕam
עַד־תֹם, ʕad־tom
הַכֹּתִי, hakotiy
לְזֶרַח, lzeraħ
הַיְשִׁימֹן, hayšiymon
כָּל־הֶעָרִים, kal־heʕariym
פִּינְחָס, piynħas
שָׂרִיד, sariyd
אוֹֹ־אִשָׁה, 'wo־'išah
בְּאֹבֹת, b'ovot
בָּעַל, baʕal
בַּעַל, baʕal
כָּל־כְּלִי, kal־kliy
כָּל־כְּלֵי, kal־kley
הָאֵשׁ, ha'eš
גָוַעְנוּ, gawaʕnu
גָוַעְנוּ, gawaʕnu
זֶרַע, zeraʕ
זָרַע, zaraʕ
בֵּרַכְתָ, beraxta
אֶעֱבֹרָה, 'eʕevorah
אֶעְבְּרָה, 'eʕbrah
הַשִׁשִׁי, hašišiy
יַם־סוּף, yam־suf
וַיִפְנוּ, wayifnu
אוֹֹ־בְכוֹֹר, 'wo־vxwor
נִרְאָה, nir'ah
רַע, raʕ
רָע, raʕ
וּרְאִיתֶם, ur'iytem
לִקְרָאתוֹֹ, liqra'two
לְפִי, lfiy
מִזֶה, mizeh
וּמִשְׁמֶרֶת, umišmeret
מִקֶרֶב, miqerev
אָבַדְנוּ, 'avadnu
אָבָדְנוּ, 'avadnu
וְכִי־יָגוּר, wxiy־yagur
הַשָׁמֶשׁ, hašameš
אֶת־הַקֹדֶשׁ, 'et־haqodeš
הַלִבְנִי, halivniy
רְאֵם, r'em
עַד־נַחַל, ʕad־naħal
לָבַז, lavaz
וְהֵטַבְנוּ, wheṭavnu
שְׁלִשִׁית, šlišiyt
לְכָה־נָא, lxah־na'
צָפֹנָה, t͡safonah
הַפְּקֻדִים, hapqudiym
מְקֹשֵׁשׁ, mqošeš
וְכָל־עֲדָתְךָ, wxal־ʕadatxa
בַדָיו, vadayw
בַּדָיו, badayw
חַי־אָנִי, ħay־'aniy
וּבַחֹדֶשׁ, uvaħodeš
וּמָחָה, umaħah
לְמֵי, lmey
תִפְקְדֵם, tifqdem
אֶת־נִדְרָה, 'et־nidrah
בִּגְבֻלוֹֹ, bigvulwo
מְרִיבָה, mriyvah
וְאֶחָד, w'eħad
אִמְרֵי־אֵל, 'imrey־'el
הַנוֹֹעָדִים, hanwoʕadiym
אֵילִים, 'eyliym
אֶל־רֹאשׁ, 'el־ro'š
בִּנְעֻרֶיהָ, binʕureyha
בָהֵן, vahen
בָּהֵן, bahen
אֶת־בַּדָיו, 'et־badayw
הִנְנִי, hinniy
בְנֵי־לֵוִי, vney־lewiy
עַל־גְבוּל, ʕal־gvul
וְלִבְנֹתֶיךָ, wlivnoteyxa
הַיָמִים, hayamiym
אִם־יִהְיֶה, 'im־yihyeh
יֹשְׁבִים, yošviym
פָּרַח, paraħ
פֶרַח, feraħ
בְעֹר, vʕor
מֵרַעְמְסֵס, meraʕmses
בְנֵי־מְנַשֶׁה, vney־mnašeh
בְּנֵי־מְנַשֶׁה, bney־mnašeh
לְבַעַל, lvaʕal
יֶחֱזֶה, yeħezeh
הַכֶּבֶשׂ, hakeves
בֶּן־פְּדָהצוּר, ben־pdaht͡sur
בְנֵי־יוֹֹסֵף, vney־ywosef
אֶל־הַכֹּהֵן, 'el־hakohen
מִן־הַמַחֲנֶה, min־hamaħaneh
וְכֹה, wxoh
וְהֵמָה, whemah
וִהְיִיתֶם, wihyiytem
חֻקָה, ħuqah
עַתוּדִים, ʕatudiym
תַמְעִיט, tamʕiyṭ
הַנְחֹשֶׁת, hanħošet
יָשׁוּב, yašuv
עָנָן, ʕanan
הַלָיְלָה, halaylah
הַלַיְלָה, halaylah
שֵׁשׁ־עָרֵי, šeš־ʕarey
וְהָאִישׁ, wha'iyš
שֵׁם־הַמָקוֹֹם, šem־hamaqwom
אֶל־אֶלְעָזָר, 'el־'elʕazar
מִשְׁכַּב, miškav
וְהַנֶפֶשׁ, whanefeš
הַיָם, hayam
עַל־הַנֶפֶשׁ, ʕal־hanefeš
עַל־הַנָפֶשׁ, ʕal־hanafeš
מִן־הָרוּחַ, min־haruħa
כִּי־יְהוָה, kiy־yhwah
הָרוּחֹת, haruħot
אֶת־הַפָּסַח, 'et־hapasaħ
אֶת־הַפֶּסַח, 'et־hapesaħ
יָבוֹֹא, yavwo'
הַשָׂדֶה, hasadeh
וַתִבְלַע, wativlaʕ
וְאֶת־מִשְׁמֶרֶת, w'et־mišmeret
וְכִי, wxiy
סָר, sar
פָּרֶץ, paret͡s
וְלֹא־תִסֹב, wlo'־tisov
וְכָל־אִסָר, wxal־'isar
וָמֵתוּ, wametu
אֱלִיצָפָן, 'eliyt͡safan
אֶלִיצָפָן, 'eliyt͡safan
לַמִזְבֵּחַ, lamizbeħa
לְאִשָׁה, l'išah
