list, Map1
וּשְׁנוֹֹת, šnwot
מַפְרִיד, mafriyd
וְשֹׂנֵא, wsone'
עֻזוֹֹ, ʕuzwo
הָרִים, hariym
יָרְדוּ, yard
חַטָאִים, ħaṭa'iym
בִּקְהַל, biqhal
בְקָהָל, vqahal
יַבִּיעַ, yabiyʕa
יָדוֹֹ, yadwo
קוֹֹלָה, qwolah
יְכֻבָּד, yxubad
פְּתַח־פִּיךָ, ptaħ־piyxa
פֹּעַל, poʕal
פָּעַל, paʕal
תִצְפֹּן, ticpon
תִכּוֹֹן, tikwon
תִכּוֹֹן, tikwon
עִקְשׁוּת, ʕiqšt
נָכְרִי, naxriy
הֶחֱלִיקָה, heħeliyqah
בַּחֶסֶד, baħesed
בְּחֶסֶד, bħesed
מִמָוֶת, mimawet
תועבות, twʕvwt
תוֹֹעֵבוֹֹת, twoʕevwot
יִרְעוּ, yirʕ
יָרֵעוּ, yareʕ
לַחָכְמָה, laħaxmah
וְאֹרַח, w'oraħ
כָּל־הַיוֹֹם, kal־haywom
שׁוֹֹמֵר, šwomer
בְּאִישׁ, b'iyš
מַעֲנֶה, maʕaneh
מַעֲנֵה, maʕaneh
פֶּתַע, petaʕ
וְשָׂבֵעַ, wsaveʕa
וְשֶׁבַע, wševaʕ
עֶבְרָה, ʕevrah
יִשְׂבַּע, yisbaʕ
יִשְׂבָּע, yisbaʕ
חוֹֹשֵׂךְ, ħwosex
אַל־מָוֶת, 'al־mawet
אֶל־מָוֶת, 'el־mawet
וְאִמוֹֹ, w'imwo
שְׂאֵת, s'et
וְלֶחֶם, wleħem
טוֹֹב־רָשׁ, ṭwov־raš
חָכַמְתָ, ħaxamta
חָכְמַת, ħaxmat
עַל, ʕal
חֹרֵשׁ, ħoreš
כַּפֶּיהָ, kapeyha
כַפֶּיהָ, xapeyha
מֵרִים, meriym
טוֹֹב־מְעַט, ṭwov־mʕaṭ
תְכַסֶה, txaseh
תִכַּסֶה, tikaseh
לְאָבִיו, l'aviyw
מָרָה, marah
מֹרֶה, moreh
יָכִין, yaxiyn
יכין, yxyn
לְהַעֲשִׁיר, lhaʕašiyr
מַצָה, macah
עָבְרוּ, ʕavr
בְּאַחֲרִיתֶךָ, b'aħariytexa
בְאַחֲרִיתֶךָ, v'aħariytexa
לִפְנֵי־מֶלֶךְ, lifney־melex
פֶּלֶס, peles
פַּלֵס, pales
מֵעֵינֶיךָ, meʕeyneyxa
בָנוֹֹת, vanwot
בָּנוֹֹת, banwot
שֵׂיבָה, seyvah
תְסַלֵף, tsalef
גַם־אֲנִי, gam־'aniy
גַם־אָנִי, gam־'aniy
וּמְזִמָה, mzimah
מֵישָׁרִים, meyšariym
פַּחְדְכֶם, paħdxem
פַחְדְכֶם, faħdxem
יְקָרָה, yqarah
לַכֶּסֶף, lakesef
לִשְׁמֹר, lišmor
לִפְנֵי־אִישׁ, lifney־'iyš
תְבוּנוֹֹת, tvnwot
דַרְכֵי־מָוֶת, darxey־mawet
לַזָהָב, lazahav
וּבֵין, veyn
יְחַשֵׁב, yħašev
יֵחָשֵׁב, yeħašev
שְׁלֹשָׁה, šlošah
שֵׂכֶל, sexel
לַנַעַר, lanaʕar
לְנַעַר, lnaʕar
מִמֶנָה, mimenah
אֶל־יְהוָה, 'el־yhwah
עֲמֻקָה, ʕamuqah
מִמֹקְשֵׁי, mimoqšey
עֲנֵה, ʕaneh
עֹנֶה, ʕoneh
מְחִתָה־לוֹֹ, mħitah־lwo
נְכֹחִים, nxoħiym
מִדֶרֶךְ, miderex
טוֹֹבִים, ṭwoviym
מַחְסוֹֹר, maħswor
וּמֶתֶק, meteq
אַרְבַּע, 'arbaʕ
פֶּן, pen
לְהַטוֹֹת, lhaṭwot
יִקְבֻהוּ, yiqvuh
בַשֵׁבֶט, vaševeṭ
בַּשֵׁבֶט, baševeṭ
אַל, 'al
עָלֶיךָ, ʕaleyxa
עַל־כֵּן, ʕal־ken
יְבַקֵשׁ, yvaqeš
וְיוֹֹסֶף, wywosef
תְדֻשָׁן, tdušan
תְדֻשָׁן, tdušan
יִתָמֵךְ, yitamex
יִתְמֹךְ, yitmox
פֶּה, peh
פַּלְגֵי־מָיִם, palgey־mayim
פַּלְגֵי־מַיִם, palgey־mayim
וְשֹׂכֵר, wsoxer
מֵאִמְרֵי־פִי, me'imrey־fiy
בָּר, bar
וְהִנֵה, whineh
פִּרְיָה, piryah
וַיהוָה, wayhwah
אַשְׁרָיו, 'ašrayw
לְרֹאשֶׁךָ, lro'šexa
לְרֹאשְׁךָ, lro'šxa
בִּרְבוֹֹת, birvwot
עֵינָיִם, ʕeynayim
עֵינַיִם, ʕeynayim
וּתְפִלַת, tfilat
בַּל־יִמוֹֹט, bal־yimwoṭ
יוֹֹעֵץ, ywoʕec
בְּלֹא, blo'
בֶּגֶד, beged
בֹגֵד, voged
לָבֶטַח, laveṭaħ
מִפְּנִינִים, mipniyniym
מִנָכְרִיָה, minaxriyah
רַגְלֶיהָ, ragleyha
יַעְרִם, yaʕrim
בְּלֶב־יָם, blev־yam
בְלֶב־יָם, vlev־yam
יֹאמַר, yo'mar
מִתְעַבֵּר, mitʕaber
אֹזֶן, 'ozen
פִּיהוּ, piyh
מְשַׂחֶקֶת, msaħeqet
דַרְכֶּךָ, darkexa
דַרְכֶּךָ, darkexa
כָּתְבֵם, katvem
כֵּן־אִישׁ, ken־'iyš
אַדְמָתוֹֹ, 'admatwo
לְבַדֶךָ, lvadexa
לְבַדְךָ, lvadxa
בִּנְךָ, binxa
הָגוֹֹ, hagwo
וַיֵרַד, wayerad
וַיֹרֶד, wayored
לַמְלָכִים, lamlaxiym
יִוָּלֵד, yialed
יולד, ywld
מִנֹעַר, minoʕar
מִנַעַר, minaʕar
אַחֵר, 'aħer
אַחַר, 'aħar
מִשְׁאוֹֹל, miš'wol
עוֹֹד, ʕwod
בְּאִוַּלְתוֹֹ, b'ialtwo
בְאִוַּלְתוֹֹ, v'ialtwo
בְדָבָר, vdavar
בְּדַבֵּר, bdaber
לְאִיתִיאֵל, l'iytiy'el
יֵעָנֶה, yeʕaneh
יַעֲנֶה, yaʕaneh
טָעַם, ṭaʕam
הָבִינוּ, haviyn
בּוֹֹזֵה, bwozeh
בּוֹֹזֶה, bwozeh
לְהָבִין, lhaviyn
עַל־פִּנַת־גָג, ʕal־pinat־gag
נִפְגָשׁוּ, nifgaš
חֵרֵף, ħeref
שִׁבְעָה, šivʕah
שְׂבֵעָה, sveʕah
וְתֹכֵן, wtoxen
יַחַד, yaħad
יָחַד, yaħad
תֵלֵךְ, telex
בְּרָע, braʕ
כְּמִתְלַהֲמִים, kmitlahamiym
חֲקֹר, ħaqor
חֵקֶר, ħeqer
יְפַתֶה, yfateh
יְפֻתֶה, yfuteh
אֲבִי, 'aviy
בַשְׁעָרִים, vašʕariym
בַּשְׁעָרִים, bašʕariym
[עֲנָוִים], [ʕanawiym]
תְבוּאַת, tv'at
הַכֵּר־פָּנִים, haker־paniym
פְּתָיִם, ptayim
יִמְצָא־טוֹֹב, yimca'־ṭwov
יִכָּשֵׁלוּ, yikašel
יִכָּשְׁלוּ, yikašl
וְיַיִן, wyayin
וְיֵין, wyeyn
אָב, 'av
יִכֹּנוּ, yikon
וּמֹאזְנֵי, mo'zney
בְּפִי, bfiy
מַעְגְלֹתֶיהָ, maʕgloteyha
יִרְבּוּ, yirb
פִּי, piy
יַעֲמֹד, yaʕamod
בֵיתֶךָ, veytexa
בֵּיתֶךָ, beytexa
בְּקוֹֹל, bqwol
פִּיהָ, piyha
פִיהָ, fiyha
תוֹֹסִף, twosif
דְרָכֶיהָ, draxeyha
דְרָכֶיהָ, draxeyha
בְּחוּקוֹֹ, bħqwo
בְּאֵרֶךָ, b'erexa
בְּאֹרֶךְ, b'orex
יִמָלֵט, yimaleṭ
תָשׁוּב, tašv
תָשׁוּב, tašv
וְזֹרֵעַ, wzoreʕa
וְזֶרַע, wzeraʕ
אֲדֹנָיו, 'adonayw
תַעֲשִׁיר, taʕašiyr
תַעֲשִׁיר, taʕašiyr
כִּמְעָט, kimʕaṭ
כִּמְעַט, kimʕaṭ
לָכֶם, laxem
יָפִיחַ, yafiyħa
וּרְצוֹֹנוֹֹ, rcwonwo
וְקָלוֹֹן, wqalwon
יַשְׂכִּיל, yaskiyl
יְכַסֶה, yxaseh
הָיִיתִי, hayiytiy
וְאָמְרָה, w'amrah
נֶזֶם, nezem
אַל־תַסֵג, 'al־taseg
תָבוֹֹא, tavwo'
תָבוֹֹא, tavwo'
יִמְצָאֻנְנִי, yimca'unniy
אוֹֹצְרוֹֹת, 'wocrwot
אוֹֹצָרוֹֹת, 'wocarwot
וְאַל־תתאו, w'al־tt'w
הַוֺּת, haot
עֹשֶׁר, ʕošer
אֲרִי, 'ariy
וּבְדַעַת, vdaʕat
יָדַיִם, yadayim
לַתְבוּנָה, latvnah
דָל, dal
אַפּוֹֹ, 'apwo
לְגַרְגְרֹתֶיךָ, lgargroteyxa
שָׂדֶה, sadeh
פּוֹֹרֵעַ, pworeʕa
יֵיטִב, yeyṭiv
עַל־דָבָר, ʕal־davar
נָאַץ, na'ac
וַיְהַלְלָה, wayhallah
יֵאָנַח, ye'anaħ
עָמְלָה, ʕamlah
וְאַל־תִפְרָעוּ, w'al־tifraʕ
בְּרֵעֶךָ, breʕexa
וְכָל־דְרָכֶיךָ, wxal־draxeyxa
כָל־כֹּפֶר, xal־kofer
דֹב, dov
דָרְשָׁה, daršah
[תוֹֹעֲבַת], [twoʕavat]
עַל־דְבָרָיו, ʕal־dvarayw
אַחֲרוֹֹן, 'aħarwon
פָּרְשָׂה, parsah
עֲצָמוֹֹת, ʕacamwot
פּוֹֹטֵר, pwoṭer
וּמִי, miy
וּמַה־שֶׁם־בְּנוֹֹ, mah־šem־bnwo
לַעֲדָרִים, laʕadariym
תָשִׁית, tašiyt
וְאִמֶךָ, w'imexa
לֹא־תוּכַל, lo'־txal
בְּלֶכְתְךָ, blextxa
וּבֹחֵן, voħen
אוֹֹר, 'wor
לְרוּחוֹֹ, lrħwo
וְגֶדֶר, wgeder
מְבָרֵךְ, mvarex
פָנָיו, fanayw
עַל־כִּסֵא־דִין, ʕal־kise'־diyn
וְרֹאשׁ, wro'š
כִּי־מֵאֲנוּ, kiy־me'an
בַּחֲסַר־לֵב, baħasar־lev
מָסְכָה, masxah
[בַּכּוֹֹס], [bakwos]
נִסְתָר, nistar
מַרְבֶּה, marbeh
רַבָּה, rabah
תִתְעָרָב, titʕarav
כִּי־חֶסֶר, kiy־ħeser
וְאֶל־בִּינָתְךָ, w'el־biynatxa
אָמְרָה, 'amrah
מִבִּינָתְךָ, mibiynatxa
אֲבוֹֹתֶיךָ, 'avwoteyxa
בְּעֵצָה, bʕecah
[וְתַרְבִּית], [wtarbiyt]
וְיִרְאַת, wyir'at
בְעַד־אִשָׁה, vʕad־'išah
אִתָנוּ, 'itan
סוּג, sg
לְמַהֲלֻמוֹֹת, lmahalumwot
לָבוּז, lavz
וְאֹהֶל, w'ohel
יִמְשֹׁל, yimšol
לְמַטְעַמוֹֹתָיו, lmaṭʕamwotayw
מֵעוֹֹלָם, meʕwolam
מִתְאַוָּה, mit'aah
חֲסַר, ħasar
תַעֲלֹץ, taʕaloc
בְּיָדֶיהָ, byadeyha
מִשְׁמֹעַ, mišmoʕa
בְּקוּם, bqm
לָתֵת, latet
וּבְרִשְׁעָתוֹֹ, vrišʕatwo
נַחֲלַת, naħalat
לְעֹבְרֵי־דָרֶךְ, lʕovrey־darex
וְיַחְפִּיר, wyaħpiyr
הַנֶשֶׁר, hanešer
רֵישֶׁךָ, reyšexa
אֲבוֹֹי, 'avwoy
כִּי־נָעִים, kiy־naʕiym
וְנִשְׂגָב, wnisgav
הָיְתָה, haytah
יְשַׁר־דָרֶךְ, yšar־darex
הוּא־יָבִין, h'־yaviyn
וְרָב־תְבוּאוֹֹת, wrav־tv'wot
עֹרְבֵי־נַחַל, ʕorvey־naħal
כְּמַדְקְרוֹֹת, kmadqrwot
אֶתְכֶם, 'etxem
אֶשְׂחָק, 'esħaq
מְלַאכְתֶךָ, mla'xtexa
חָרוּצִים, ħarciym
לְזָרִים, lzariym
בָּרִאשֹׁנָה, bari'šonah
שֹׁפְכוֹֹת, šofxwot
וּלְרוֹֹזְנִים, lrwozniym
מָצָאתָ, maca'ta
אֶל־אֵשֶׁת, 'el־'ešet
כִּי־מִמֶנוּ, kiy־mimen
לָנוּד, land
וְעַתְדָה, wʕatdah
נִפְרָד, nifrad
לְקַח־בִּגְדוֹֹ, lqaħ־bigdwo
לְהִתְרֹעֵעַ, lhitroʕeʕa
עָוֶל, ʕawel
וְשַׁלְוַת, wšalwat
וְחֵקֶר, wħeqer
הַשְׁקֵהוּ, hašqeh
וַהֲדַר, wahadar
וְאֶת־יְשָׁרִים, w'et־yšariym
תִכָּוֶינָה, tikaweynah
פְעֻלַת־שָׁקֶר, fʕulat־šaqer
פְנֵי־נָדִיב, fney־nadiyv
קָמוּ, qam
תָכִין, taxiyn
לְדַעְתִי, ldaʕtiy
יכשולו, yxשwlw
[יָעוּף], [yaʕf]
צַעֲדֶךָ, caʕadexa
אֶתֵן, 'eten
מַעְגַל, maʕgal
עַזָה, ʕazah
כָּל־תְבוּאָתֶךָ, kal־tv'atexa
חָזוֹֹן, ħazwon
זָמְמָה, zammah
אַל־תִתֶן־לִי, 'al־titen־liy
בְּקֶרֶב, bqerev
בִּלְבָבֶךָ, bilvavexa
וּמַכּוֹֹת, makwot
פְּתַיוּת, ptayt
אֲחֵי־רָשׁ, 'aħey־raš
נָתְנָה, natnah
מַחֲלָה־לֵב, maħalah־lev
עַל־שְׂדֵה, ʕal־sdeh
חֲמַת־גָבֶר, ħamat־gaver
אִם־חָכַמְתָ, 'im־ħaxamta
עִקֵשׁ, ʕiqeš
עוֹֹשֶׂה, ʕwoseh
יָשֹׂרוּ, yasor
וְסָר, wsar
לְכֻלָנוּ, lxulan
מַה־תַעֲשֶׂה, mah־taʕaseh
תְמִיתֶנוּ, tmiyten
מָלֵא, male'
תַחַת־עֶבֶד, taħat־ʕeved
יִתְמֹכוּ, yitmox
וְיֹאכְלוּ, wyo'xl
אֵרָצֵחַ, 'eraceħa
וְשֵׂכֶל־טוֹֹב, wsexel־ṭwov
וּבְתוֹֹךְ, vtwox
אַל־תַעַזְבֶהָ, 'al־taʕazveha
כֹּחֶךָ, koħexa
רַק־בְּזָדוֹֹן, raq־bzadwon
מִנֶגֶד, mineged
לָרוּם, larm
לַעֲנוֹֹת, laʕanwot
בִּקֶשׁ־לֵץ, biqeš־lec
תֵחָשֶׁב, teħašev
מַשְׂכָּלֶת, maskalet
כְּשׁוֹֹר, kšwor
תָשׁוּבוּ, tašv
דַרְכֵי־נֹעַם, darxey־noʕam
וּכְלִי, xliy
עַם־דָל, ʕam־dal
לֹא־יַחֲרֹךְ, lo'־yaħarox
מֵסִיר, mesiyr
לְשֹׂבַע, lsovaʕ
יִשָׁךְ, yišax
[יָשִׁיב], [yašiyv]
כִּי־בְזִמָה, kiy־vzimah
תוּגָה, tgah
וּמְכַבְּדוֹֹ, mxabdwo
נֶעְכָּרֶת, neʕkaret
דֹדִים, dodiym
בְּנֶשֶׁף־בְּעֶרֶב, bnešef־bʕerev
לֹא־יִנָקֶה, lo'־yinaqeh
כְּנֶשֶׁר, knešer
כָּאֳנִיוֹֹת, ka'aniywot
[וְלַעֲנָוִים], [wlaʕanawiym]
וַיֹרֵנִי, wayoreniy
וְתוֹֹרָה, wtworah
וְשִׂנְאָה־בוֹֹ, wsin'ah־vwo
רַב־בְּרָכוֹֹת, rav־braxwot
וָקָם, waqam
רָאשִׁים, ra'šiym
אִם־נָבַלְתָ, 'im־navalta
אֵשֶׁת, 'ešet
בַּל־יִתְיַצֵב, bal־yityacev
יְחֹקְקוּ, yħoqq
תַנְחֵם, tanħem
לָעוּף, laʕf
וְשֵׁם, wšem
אַל־תִשָׁעֵן, 'al־tišaʕen
קַוֵּה, qaeh
בוֹֹר, vwor
תֶעֱרַב, teʕerav
וְרַע, wraʕ
וּמְחִיר, mħiyr
לְהַרְבּוֹֹת, lharbwot
וּבְיִרְאַת, vyir'at
בְּדַעְתוֹֹ, bdaʕtwo
עַל־חִכֶּךָ, ʕal־ħikexa
נִשְׁמַת, nišmat
יָנוּס, yans
יַאֲמִין, ya'amiyn
אַל־תַלְשֵׁן, 'al־talšen
שְׂמָמִית, smamiyt
חִזְקִיָה, ħizqiyah
[לוֹֹ], [lwo]
אֲמָרָיו, 'amarayw
חֻקִי, ħuqiy
וְגָאוֹֹן, wga'won
יִקְבְּצֶנוּ, yiqbcen
וְאֶת־נוֹֹעָצִים, w'et־nwoʕaciym
רָעָתוֹֹ, raʕatwo
וְעַיִן, wʕayin
וּלְבָנָיו, lvanayw
מְאַמֶץ־כֹּחַ, m'amec־koħa
וּבְשִׂמְחָתוֹֹ, vsimħatwo
וְסוּר, wsr
חָצִיר, ħaciyr
בַּשָׁמַיִם, bašamayim
מְחֻכָּמִים, mħukamiym
יִסָתֵר, yisater
וּבִכָּשְׁלוֹֹ, vikašlwo
בִּהְיוֹֹת, bihywot
עֶבֶד־מַשְׂכִּיל, ʕeved־maskiyl
צַר, car
נֶפֶשׁ־בְּרָכָה, nefeš־braxah
אֲבוֹֹתָם, 'avwotam
וְקַח, wqaħ
וּמַחְסֹרְךָ, maħsorxa
לְהַקְשִׁיב, lhaqšiyv
עֹזְבֵי, ʕozvey
עִזְבוּ, ʕizv
בְּמוֹֹת, bmwot
עַל־רֵעֵהוּ, ʕal־reʕeh
וְכַפֶּיהָ, wxapeyha
בְּיָדַיִם, byadayim
אַבִּיעָה, 'abiyʕah
כִּי־הִיא, kiy־hiy'
וּמָטִים, maṭiym
כָּל־מַר, kal־mar
מְפַזֵר, mfazer
הֲלִיכוֹֹת, haliyxwot
בְּרֹאשׁ־מְרוֹֹמִים, bro'š־mrwomiym
נְשִׂיאִים, nsiy'iym
עֵקֶב, ʕeqev
עַרְשִׂי, ʕarsiy
הִתְגַלַע, hitgalaʕ
מֵחֹרֶף, meħoref
לְאֵל, l'el
עַל־נָתֶר, ʕal־nater
צֵידוֹֹ, ceydwo
יַצְלִיחַ, yacliyħa
מִשִׁבְעָה, mišivʕah
מַעֲשַׁקוֹֹת, maʕašaqwot
מָחָר, maħar
עַוְלָה, ʕawlah
וְחָכְמָה, wħaxmah
נִבֳהָל, nivahal
אַל־יֵשְׂטְ, 'al־yesṭ
לַחֹסִים, laħosiym
נִהְיָה, nihyah
בַּמְרֵעִים, bamreʕiym
אָבוֹֹת, 'avwot
בִּלְשׁוֹֹן, bilšwon
שָׂרִים, sariym
נִרְדָם, nirdam
בְּהֶמְתוֹֹ, bhemtwo
עָשְׂתָה־לָה, ʕastah־lah
וְאַל־תִבְחַר, w'al־tivħar
לְעֵצָה, lʕecah
וְנִכְזָבְתָ, wnixzavta
אוֹֹנִים, 'woniym
תְעוֹֹרֵר, tʕworer
תֶהֶרְסֶנוּ, tehersen
הַמַשָׂא, hamasa'
לֹא־הִטִיתִי, lo'־hiṭiytiy
בליל, vlyl
תִתְמֹךְ, titmox
עֲלֵי־דָרֶךְ, ʕaley־darex
וְתִשְׁמְרֶךָּ, wtišmreka
וּדְבַר־עֶצֶב, dvar־ʕecev
כָּנָף, kanaf
עִם־גַנָב, ʕim־ganav
יַחְשֹׂךְ, yaħsox
חַיֶיךָ, ħayeyxa
יִגְנוֹֹב, yignwov
אִם־זַךְ, 'im־zax
גֹל, gol
וְאֵשׁ, w'eš
אֶל־פִּיו, 'el־piyw
מֵאָדָם, me'adam
בְּתַהְפֻּכוֹֹת, btahpuxwot
בְּמַשְׂכִּיתוֹֹ, bmaskiytwo
בַּל־טוֹֹב, bal־ṭwov
תְנָה־בְנִי, tnah־vniy
נִרְפָּשׂ, nirpas
וַיֹאמֶר, wayo'mer
וְיַצֵב, wyacev
וְתַעְלֹזְנָה, wtaʕloznah
תַתְעֵם, tatʕem
דְבַר־שֶׁקֶר, dvar־šeqer
בְּנֵי־אָדָם, bney־'adam
תְהִי, thiy
מְחֻקָק, mħuqaq
וְעוֹֹד, wʕwod
בְרֵעֵהוּ, vreʕeh
וְנָבָל, wnaval
אֵימַת, 'eymat
וְטוֹֹב־רָשׁ, wṭwov־raš
וְשִׂפְתֵי, wsiftey
מִמַחֲלִיק, mimaħaliyq
וּתְרוֹֹמְמֶךָּ, trwommeka
כִּי־בִי, kiy־viy
יִמְתָקוּ, yimtaq
יִמְלוֹֹךְ, yimlwox
לִי־עֵצָה, liy־ʕecah
בִּקְצֵה־אָרֶץ, biqceh־'arec
בִּשְׂמֹאולָה, bismo'wlah
בַּעַל־מְזִמוֹֹת, baʕal־mzimwot
סְלֻלָה, slulah
עֲיֵפָה, ʕayefah
תֻשִׁיָה, tušiyah
מַשְׁבִּיר, mašbiyr
נָבָל, naval
יָלַע, yalaʕ
מְחוֹֹלֵל־כֹּל, mħwolel־kol
סְתָרִים, stariym
אָחִיךָ, 'aħiyxa
מִתְעַבְּרוֹֹ, mitʕabrwo
וְנַעְתָרוֹֹת, wnaʕtarwot
אֲבִיתֶם, 'aviytem
כִּי־טוֹֹבָה, kiy־ṭwovah
וְיַעֲלַת־חֵן, wyaʕalat־ħen
לַחְקֹר, laħqor
לְנֹכַח, lnoxaħ
לֹא־אָמְרוּ, lo'־'amr
לְמָרֵי, lmarey
וְקוֹֹלִי, wqwoliy
וישמח־[יִשְׂמַח־], wyשmħ־[yismaħ־]
וְיַד, wyad
אֶת־הָרָשָׁע, 'et־harašaʕ
גֹמֵל, gomel
וְתָגֵל, wtagel
דִבָּה, dibah
וְעֹצֶר, wʕocer
חֲנֹךְ, ħanox
חֹמֶץ, ħomec
זַעַף, zaʕaf
מֵאִיר־עֵינֵי, me'iyr־ʕeyney
וְלַצְתָ, wlacta
וּמְעַקֵשׁ, mʕaqeš
אֶל־בְּנֵי, 'el־bney
כָּל־אַפְסֵי־אָרֶץ, kal־'afsey־'arec
וּפִשְׁתִים, fištiym
כִּי־לִבּוֹֹת, kiy־libwot
וְשַׁאֲנַן, wša'anan
לֹא־כֵן, lo'־xen
וּבָא־כִמְהַלֵךְ, va'־ximhalex
יִמָלְאוּ, yimal'
תִסוֹֹב, tiswov
בַּעֱלִי, baʕeliy
עַצָבֶת, ʕacavet
הָאִישׁ, ha'iyš
לְשֵׂכֶל, lsexel
עֹכֵר, ʕoxer
כָּל־הַנֹגֵעַ, kal־hanogeʕa
לְמַעְלָה, lmaʕlah
כָּל־בְּנֵי, kal־bney
יומת, ywmt
נֵרָה, nerah
תְקִיאֶנָה, tqiy'enah
אֶל־פָּח, 'el־paħ
מְבוֹֹא, mvwo'
גַם־אָתָה, gam־'atah
וְאֵינֶנוּ, w'eynen
לֹא־יִשָׂא, lo'־yisa'
נוֹֹדֶדֶת, nwodedet
יָרוּצוּ, yarc
תַדִיחֶנוּ, tadiyħen
יִשָׂאֶנָה, yisa'enah
נָדִיב, nadiyv
וּמִפְתַח, miftaħ
אֶל־דִין, 'el־diyn
יַחְפֹּץ, yaħpoc
לַחֲכָמִים, laħaxamiym
לָעֵינָיִם, laʕeynayim
עֹז־וְהָדָר, ʕoz־whadar
יִפָּל־עָם, yipal־ʕam
יִתְנַכֶּר־נָעַר, yitnaker־naʕar
יגול, ygwl
שִׁחֲרוֹֹ, šiħarwo
אַךְ־מְרִי, 'ax־mriy
מֵחֵיק, meħeyq
שֵׂכֶל־טוֹֹב, sexel־ṭwov
וּקְרָעִים, qraʕiym
מֵהַכּוֹֹת, mehakwot
לַפָּנִים, lapaniym
יָבֹאוּ, yavo'
יַד־חָרוּצִים, yad־ħarciym
יְבֹאֶנוּ, yvo'en
וּשְׁפַל־רוּחַ, šfal־rħa
כִּי־יְשָׁרִים, kiy־yšariym
וּמַחְסֹרֶיךָ, maħsoreyxa
אַל־תִירָא, 'al־tiyra'
וְיִתֵן, wyiten
בְּבַרְזֶל, bvarzel
לְפֶתַח, lfetaħ
מוֹֹרָי, mworay
נְעוּרֶיהָ, nʕreyha
אָסַף־רוּחַ, 'asaf־rħa
וְאֶת־אִמוֹֹ, w'et־'imwo
דְעֶה, dʕeh
עַד־הַבֹּקֶר, ʕad־haboqer
וּפִיד, fiyd
גַם־בִּשְׂחוֹֹק, gam־bisħwoq
וְעָצֵל, wʕacel
גָשֶׁם, gašem
רִמָה, rimah
גָאוֹֹן, ga'won
[יָבִין], [yaviyn]
עַל־הַגֶחָלִים, ʕal־hageħaliym
וּנְוֵה, nweh
וּכְצִפְעֹנִי, xcifʕoniy
לֹא־יָבִינוּ, lo'־yaviyn
בְנֵי־נָשֶׁר, vney־našer
חוֹֹמָה, ħwomah
פֶּן־תִשְׂבָּעֶנוּ, pen־tisbaʕen
שִׁבְטוֹֹ, šivṭwo
עִקְשֵׁי־לֵב, ʕiqšey־lev
כָּל־מְשַׂנְאַי, kal־msan'ay
בִּימִינָה, biymiynah
וְיִכּוֹֹן, wyikwon
לְיוֹֹלַדְתוֹֹ, lywoladtwo
חוּג, ħg
מִשֶׁמֶן, mišemen
לָעֹמֶק, laʕomeq
בְּמוֹֹעֵצֹת, bmwoʕecot
כְּמִתְלַהְלֵהַ, kmitlahleha
סוֹֹדוֹֹ, swodwo
אַל־תִלְחַם, 'al־tilħam
וּמֶמֶר, memer
לְבָבֶךָ, lvavexa
מִנְתִיבָתָם, mintiyvatam
סוּפָה, sfah
הָרָשֶׁת, harašet
וְגָנַבְתִי, wganavtiy
יַשְׁחֶנָה, yašħenah
וָאֵרֶא, wa'ere'
בַּעֹרְבִים, baʕorviym
לַמַעֲנֵהוּ, lamaʕaneh
אוֹֹר־צַדִיקִים, 'wor־cadiyqiym
הָפֵר, hafer
יִחְיֶה, yiħyeh
אִתִי, 'itiy
וּשְׁאֵרֶךָ, š'erexa
עַל־דַלְתֹתַי, ʕal־daltotay
בָתֵינוּ, vateyn
יְדַבֶּר־רָשׁ, ydaber־raš
אִישׁ־עָצֵל, 'iyš־ʕacel
תְבוּאוֹֹת, tv'wot
וּמְשַׁלֵחַ, mšaleħa
קָצִיר, qaciyr
אַל־יִתְמְכוּ־בוֹֹ, 'al־yitmx־vwo
בְּרוּחַ, brħa
וּשְׁתֵה, šteh
אֶל־פֶּתַח, 'el־petaħ
וּגְמוּל, gml
מִשָׁלֶג, mišaleg
וּבִמְשֹׁל, vimšol
וְלָקַחְתָ, wlaqaħta
בַּבֹּקֶר, baboqer
יֵחָבֶל, yeħavel
בַּחֵיק, baħeyq
יֶהֶרְסֶנָה, yehersenah
אַל־תְגָל, 'al־tgal
רָחַם, raħam
וָאוֹֹר, wa'wor
חֲכַם־לֵב, ħaxam־lev
חֲרָבוֹֹת, ħaravwot
מַחֲזִיק, maħaziyq
לַמוּסָר, lamsar
סוֹֹד, swod
וְאָמַרְתִי, w'amartiy
יִגְבַּה, yigbah
שֻׁלְחָנָה, šulħanah
סוֹֹחֵר, swoħer
מִבְטַחֶךָ, mivṭaħexa
אַל־תֵלֵךְ, 'al־telex
אֹרְחוֹֹתָם, 'orħwotam
וּבְכָל־קִנְיָנְךָ, vxal־qinyanxa
וְתָפַשְׂתִי, wtafastiy
וַאֲפֵלָה, wa'afelah
אֶת־פְּנֵי, 'et־pney
רַךְ, rax
אַל־תֵרֶא, 'al־tere'
נָכוֹֹנוּ, naxwon
כִּי־יִתֵן, kiy־yiten
בְלַחֲמִי, vlaħamiy
תָנוּחַ, tanħa
לְשַׁחֵר, lšaħer
אֵטוּן, 'eṭn
פֶּן־יִרְאֶה, pen־yir'eh
יַשְׁבִּית, yašbiyt
רַב־תְבוּנָה, rav־tvnah
יוֹֹשֵׁב, ywošev
וְאַל־תִמְכֹּר, w'al־timkor
