list, Map1
לְקָחָה, lqaħah
מִנַעַר, minaɣar
כִּי־אֵין, kiy־'eyn
שְׁלֹשׁ, šloš
וְהַפַּחוֹֹת, whapaħwot
שֵׁנִית, šeniyt
הַצָרִים, haṣariym
מֶרֶס, meres
בְּכָל־הַמְדִינוֹֹת, bxal־hamdiynwot
נָתַתִי, natatiy
הָרְאֻיוֹֹת, har'uywot
לָרַבִּים, larabiym
אֹיְבֵי, 'oyvey
וַאֲנִי, wa'aniy
הַיָם, hayam
שְׁנַת, šnat
אֶת־רָעַת, 'et־raɣat
וַיִקְרַע, wayiqraɣ
אֲשֶׁר־נִכְתָב, 'ašer־nixtav
וְכִרְאוֹֹת, wxir'wot
עַל־הַמִטָה, ɣal־hamiṭah
הָאָרֶץ, ha'areṣ
מִכֹּל, mikol
וְשִׁשָׁה, wšišah
לְטוֹֹב, lṭwov
וַתִתְחַלְחַל, watitħalħal
בְּכָל־דוֹֹר, bxal־dwor
וּבְבֹאָה, vvo'ah
לַיָמִים, layamiym
וַיְשַׁנֶהָ, wayšaneha
לֵאמֹר, le'mor
תִפּוֹֹל, tipwol
וַיַעֲשׂוּ, wayaɣaS
הַשֵׁנִי, hašeniy
אַל־תַפֵּל, 'al־tapel
וְלַמֶלֶךְ, wlamelex
וּבְכָל־עִיר, vxal־ɣiyr
נִיסָן, niysan
בָּאִישׁ, ba'iyš
מֵהָמָן, mehaman
וְאֶת־זֶרֶשׁ, w'et־zereš
חוּר, ħr
בַּמַלְכוּת, bamalxt
אֲחַשְׁדַרְפְּנֵי־הַמֶלֶךְ, 'aħašdarpney־hamelex
וְזֶרֶשׁ, wzereš
בֵּית־הַנָשִׁים, beyt־hanašiym
וְשָׁמְעוֹֹ, wšamɣwo
מַה־זֶה, mah־zeh
הָאִגֶרֶת, ha'igeret
[בַּיְהוּדִים], [bayhdiym]
וַתִיטַב, watiyṭav
וּבִשְׁנֵים, višneym
לָקַח־לוֹֹ, laqaħ־lwo
וַיַרְא, wayar'
אַל־תְדַמִי, 'al־tdamiy
שִׁשָׁה, šišah
מָדַי, maday
תְכֵלֶת, txelet
אַתָה, 'atah
תִמְלֹךְ, timlox
נַעֲרֵי־הַמֶלֶךְ, naɣarey־hamelex
עַל־כָּל־הַנָשִׁים, ɣal־kal־hanašiym
לַמְדִינוֹֹת, lamdiynwot
וַהֲנָחָה, wahanaħah
הַבָּיִת, habayit
וְכָל־זֶה, wxal־zeh
נָבוֹֹכָה, navwoxah
זְעָקָה, zɣaqah
לַיְלָה, laylah
בָּרָעָה, baraɣah
עָשְׂתָה, ɣaStah
מֶלֶךְ־יְהוּדָה, melex־yhdah
הֲיַעַמְדוּ, hayaɣamd
הֲגַם, hagam
שֵׁשׁ, šeš
וַיֶאֱהַב, waye'ehav
והיהודיים, whyhwdyym
וָקָצֶף, waqaṣef
פְּנֵי, pney
אֲשֶׁר־נִגְזַר, 'ašer־nigzar
אֶת־אֲשֶׁר, 'et־'ašer
הַחִלוֹֹתָ, haħilwota
מִיָגוֹֹן, miyagwon
הוּא־לָה, h'־lah
שְׁאֵלָתִי, š'elatiy
כֶּתֶר, keter
כְּכֹל, kxol
שֹׂרֵר, Sorer
הַשֵׁנִית, hašeniyt
יֻצַע, yuṣaɣ
וּכְדַי, xday
תֹר־אֶסְתֵר, tor־'ester
אֶת־בְּגָדָיו, 'et־bgadayw
לִבּוֹֹ, libwo
הָרָע, haraɣ
שַׁרְבִט, šarviṭ
וְאֶל־עַם, w'el־ɣam
[וְהַיְהוּדִים], [whayhdiym]
לְבַד, lvad
וְלֹא־בָאָה, wlo'־va'ah
תֹאמַר, to'mar
עִם־הַגֹלָה, ɣim־hagolah
אֵינָם, 'eynam
יְמִינִי, ymiyniy
נִדְחַף, nidħaf
לֵב־הַמֶלֶךְ, lev־hamelex
אֲשֶׁר־עָשָׂה, 'ašer־ɣaSah
וּמָה־רָאוּ, mah־ra'
עַל־כָּל־דִבְרֵי, ɣal־kal־divrey
אֶת־אֹהֲבָיו, 'et־'ohavayw
תֹאבֵדוּ, to'ved
יִתְלוּ, yitl
[מְמוּכָן], [mmxan]
וְאֶת־מוֹֹלַדְתָה, w'et־mwoladtah
אֶת־עַמָה, 'et־ɣamah
אִם־הַחֲרֵשׁ, 'im־haħareš
וְלַעֲשׂוֹֹת, wlaɣaSwot
וְלֹא־קָם, wlo'־qam
מַה־לָךְ, mah־lax
עָשְׁרוֹֹ, ɣašrwo
וּבָזֶה, vazeh
וִיקָר, wiyqar
וּגְבוּרָתוֹֹ, gvratwo
אֶל־מְדִינָה, 'el־mdiynah
וַתִגַע, watigaɣ
תִנָתֶן־לִי, tinaten־liy
וּמַה־יֵעָשֶׂה, mah־yeɣaSeh
אֹנֵס, 'ones
סָרִיסֵי, sariysey
וַתָקָם, wataqam
בִּשְׁלֹשָׁה, bišlošah
בָּעֶרֶב, baɣerev
וַתִשָׂא־חֵן, watiSa'־ħen
וּמְדַבֵּר, mdaber
יִמְלְאוּ, yiml'
שָׁמְעוּ, šamɣ
וּבְכָל־יוֹֹם, vxal־ywom
בְּכָל־מַלְכוּת, bxal־malxt
לִנְפֹּל, linpol
יוֹֹתֵר, ywoter
כִּלְשֹׁנוֹֹ, kilšonwo
מִכָּל־הַיְהוּדִים, mikal־hayhdiym
עַל־סֵפֶר, ɣal־sefer
אִם־חָפֵץ, 'im־ħafeṣ
מִשָׂרֵי, miSarey
אוֹֹרָה, 'worah
מַהֲרוּ, mahar
לְהַבְזוֹֹת, lhavzwot
קִבֵּל, qibel
עַד־בֵּית, ɣad־beyt
וְכָל־שָׂרֵי, wxal־Sarey
בְּהִשָׁמַע, bhišamaɣ
אֶשְׁקוֹֹל, 'ešqwol
בְּחַבְלֵי־בוּץ, bħavley־vṣ
וַתְהִי, wathiy
הִגִיד, higiyd
בִּגְתָן, bigtan
יַחְפֹּץ, yaħpoṣ
לַחֲכָמִים, laħaxamiym
מַדוּעַ, madɣa
אִם־לְעֵת, 'im־lɣet
כָּל־הַנִלְוִים, kal־hanilwiym
אֲשֶׁר־יִמְצָא, 'ašer־yimṣa'
וְכָל־מַעֲשֵׂה, wxal־maɣaSeh
וְעָמֹד, wɣamod
עָלַי, ɣalay
הַמֹר, hamor
נִזְכָּרִים, nizkariym
בִּכְלֵי, bixley
יִסַד, yisad
וְסוּס, wss
כִּתְבוּ, kitv
חֲמַת, ħamat
וְאֶת־נַעֲרוֹֹתֶיהָ, w'et־naɣarwoteyha
עֶשְׂרֵה, ɣeSreh
וְרָצוּי, wraṣy
וַיִתֵן, wayiten
אֶל־שֶׁבַע, 'el־ševaɣ
יִשְׁתַחֲוֶה, yištaħaweh
וְצוּמוּ, wṣm
וַתוֹֹסֶף, watwosef
נִכְתָב, nixtav
נְבוּכַדְנֶאצַר, nvxadne'ṣar
יְכָנְיָה, yxanyah
וְיֵין, wyeyn
מִתְהַלֵךְ, mithalex
וְאַבְדָן, w'avdan
[אֲחַשְׁוֵרוֹֹשׁ, ['aħašwerwoš
נַעֲרָה, naɣarah
וּבַקָשָׁתִי, vaqašatiy
הָעִתִים, haɣitiym
מִירוּשָׁלַיִם, miyršalayim
מֵאוֹֹיְבֵיהֶם, me'woyveyhem
מַלְכוּתֶךָ, malxtexa
וְסָרִיסֶיהָ, wsariyseyha
אָב, 'av
וּלְהָסִיר, lhasiyr
הַזִכְרֹנוֹֹת, hazixronwot
הַהֲרוּגִים, hahargiym
וְאִישׁ, w'iyš
יַעַבְרוּ, yaɣavr
אֶל־הֶחָצֵר, 'el־heħaṣer
קָרוּא־לָה, qar'־lah
עַל־מְדִינָה, ɣal־mdiynah
[עֲתִידִים], [ɣatiydiym]
וְאֹתוֹֹ, w'otwo
מִגִנַת, miginat
כַּיָמִים, kayamiym
בְּעָרֵיהֶם, bɣareyhem
בֵּיתוֹֹ, beytwo
בֵית־הָמָן, veyt־haman
עַל־רֹאשׁוֹֹ, ɣal־ro'šwo
מִשְׁפָּחָה, mišpaħah
וּמִשְׁתַחֲוִים, mištaħawiym
עַד, ɣad
עַל־עַמָה, ɣal־ɣamah
וְשָׂשֹׂן, wSaSon
יֶשְׁנוֹֹ, yešnwo
יָאִיר, ya'iyr
עַבְדֵי, ɣavdey
גִנַת, ginat
הפרוזים, hfrwzym
דָתוֹֹ, datwo
וְדֹבֵר, wdover
וּבֵית־אָבִיךְ, veyt־'aviyx
אֲשֶׁר־חָשַׁב, 'ašer־ħašav
וְיִקְבְּצוּ, wyiqbṣ
וְכִזְמַנָם, wxizmanam
יוֹֹדֵעַ, ywodeɣa
אֶל־גִנַת, 'el־ginat
וְכָשֵׁר, wxašer
לָתֶת־לָה, latet־lah
הַפּוּר, hapr
דַלְפוֹֹן, dalfwon
וּלְבַקֵשׁ, lvaqeš
וּמָחָר, maħar
כִּי־כְתָב, kiy־xtav
נֹפֵל, nofel
נָשִׁים, našiym
בַּסוּסִים, bassiym
אֶחָיו, 'eħayw
לִרְעוּתָה, lirɣtah
תֹר, tor
אֶת־הַסְפָרִים, 'et־hasfariym
דֹד, dod
לְבַעְלֵיהֶן, lvaɣleyhen
אֲשֶׁר־צִוְּתָה, 'ašer־ṣitah
], ]
וַחֲמָתוֹֹ, waħamatwo
בְּעָרֵי, bɣarey
וְעַד־זָקֵן, wɣad־zaqen
וַיַעֲבֹר, wayaɣavor
עַל־הַשָׂרִים, ɣal־haSariym
כְּתָב־הַדָת, ktav־hadat
נִקְרֵאתי, niqre'ty
תַרְשִׁישׁ, taršiyš
אֲלָפִים, 'alafiym
וַחֲפוּי, waħafy
נֶהְפַּךְ, nehpax
דְחוּפִים, dħfiym
מִסָרִיסֵי, misariysey
וְאֶת־יְקָר, w'et־yqar
וַתִלְבַּשׁ, watilbaš
כָּל־רֹאֶיהָ, kal־ro'eyha
יָבוֹֹא־אֶל־הַמֶלֶךְ, yavwo'־'el־hamelex
וְחִתְמוּ, wħitm
חֶסֶד, ħesed
אֶת־בַּקָשָׁתִי, 'et־baqašatiy
אָחוּז, 'aħz
וּמְפֹרָד, mforad
כִּרְצוֹֹן, kirṣwon
נָתוּן, natn
יָבִיאוּ, yaviy'
כִּי־יֵצֵא, kiy־yeṣe'
גְדֹלָה, gdolah
פַּחְדָם, paħdam
בְּעֵינֵיהֶן, bɣeyneyhen
אחשרש, 'ħשrש
חָפוּ, ħaf
אֲשֶׁר־מְלָאוֹֹ, 'ašer־mla'wo
לְפָנֶיהָ, lfaneyha
אֶת־פְּנֵי, 'et־pney
וְנִקְרְאָה, wniqr'ah
וּמִשְׁתֶה, mišteh
לְהָמִית, lhamiyt
שַׂקוֹֹ, Saqwo
בְּהַרְאֹתוֹֹ, bhar'otwo
וְאִשָׁה, w'išah
תַמְרוּקֵיהֶן, tamrqeyhen
וְהַחֹדֶשׁ, whaħodeš
וַיְזָתָא, wayzata'
שְׁלֹשֶׁת, šlošet
אֶת־כָּל־נַעֲרָה־בְתוּלָה, 'et־kal־naɣarah־vtlah
שְׁנֵיהֶם, šneyhem
רָעָתָם, raɣatam
וָכֶסֶף, waxesef
לְבוּשׁ, lvš
בָּנָיו, banayw
עַל־יַד־אִישׁ, ɣal־yad־'iyš
וְאֶסְתֵר, w'ester
וּפְנֵי, fney
זֶרֶשׁ, zereš
וּמַה־שְׁאֵלָתֵךְ, mah־š'elatex
וּמִשְׁפָּחָה, mišpaħah
גַם־אֲנִי, gam־'aniy
אָבוֹֹא, 'avwo'
מִסְפַּר, mispar
אֹתָם, 'otam
בֶּן־קִישׁ, ben־qiyš
בָּבֶל, bavel
חַרְבוֹֹנָא, ħarvwona'
הַחִיצוֹֹנָה, haħiyṣwonah
בְּשֶׁמֶן, bšemen
הַמִשְׁתֶה, hamišteh
מִכָּל־הַנָשִׁים, mikal־hanašiym
וְהָרְחוֹֹקִים, wharħwoqiym
כָּל־עַבְדֵי, kal־ɣavdey
עֹמֶדֶת, ɣomedet
וְאֶת־פַּתְשֶׁגֶן, w'et־patšegen
הִגִיעוּ, higiyɣ
גִדַל, gidal
בִּמְדִינוֹֹת, bimdiynwot
בֵּין, beyn
לְבַקֵשׁ, lvaqeš
טֵבֵת, ṭevet
וַיַגֶד־לוֹֹ, wayaged־lwo
וְצוֹֹם, wṣwom
מַשְׂאֵת, maS'et
כִּכַּר־כֶּסֶף, kikar־kesef
כְּשֶׁבֶת, kševet
יִשְׁלְטוּ, yišlṭ
לִכְבּוֹֹשׁ, lixbwoš
וְכָל־עַבְדֵי, wxal־ɣavdey
הַנְעָרוֹֹת, hanɣarwot
כָתוּב, xatv
עֹשֵׂי, ɣoSey
בִּקְשׁוּ, biqš
בְּכֹל, bxol
אֶת־הָאִישׁ, 'et־ha'iyš
מַכַּת־חֶרֶב, makat־ħerev
וְנַחְתוֹֹם, wnaħtwom
לְהַשְׁמִידָם, lhašmiydam
וְהַשְׁתִיָה, whaštiyah
וַתְדַבֵּר, watdaber
אֶת־שְׁלוֹֹם, 'et־šlwom
וְהָאֲחַשְׁדַרְפְּנִים, wha'aħašdarpniym
לְרֹב, lrov
וְגַם־לְמָחָר, wgam־lmaħar
עִמִי, ɣimiy
וְכָל־אֹהֲבָיו, wxal־'ohavayw
שׁוֹֹנִים, šwoniym
וַתֹאמֶר־אֶסְתֵר, wato'mer־'ester
פוּרִים, friym
בִּזָיוֹֹן, bizaywon
וְרֹב, wrov
]וְאַתֶם, ]w'atem
אֶת־תַמְרוּקֶיהָ, 'et־tamrqeyha
אֲשֶׁר־שָׁלַח, 'ašer־šalaħ
אֲשֶׁר־כָּתַב, 'ašer־katav
אֶת־כָּל־אֲשֶׁר, 'et־kal־'ašer
אֶל־רְחוֹֹב, 'el־rħwov
אֶת־כְּבוֹֹד, 'et־kvwod
מִשְׁנֶה, mišneh
בְּבַקָשָׁתִי, bvaqašatiy
וְאֶל, w'el
לְהִנָקֵם, lhinaqem
וַתָבוֹֹאינָה, watavwo'ynah
הִפִּיל, hipiyl
לָבַשׁ־בּוֹֹ, lavaš־bwo
לְהַלְבִּישׁ, lhalbiyš
עַל־בִּגְתָנָא, ɣal־bigtana'
, 
וַתִקְרַב, watiqrav
וְעַבְדֵי, wɣavdey
וַיְבַקְשׁוּ, wayvaqš
מוֹֹלַדְתִי, mwoladtiy
תָקְפּוֹֹ, taqpwo
נֹשֵׂאת, noSe't
[בַּיְהוּדִים, [bayhdiym
כָּל־הַיְהוּדִים, kal־hayhdiym
וְלַעֲמֹד, wlaɣamod
אֶת־עַם, 'et־ɣam
אֶת־סֵפֶר, 'et־sefer
בְּדָתֵי, bdatey
וְחָיָה, wħayah
וְהַיוֹֹם, whaywom
בִּשְׁאָר, biš'ar
כְּבוֹֹד, kvwod
וְקָרְאוּ, wqar'
לִשְׁלוֹֹט, lišlwoṭ
וַתִשָׂא, watiSa'
אֶת־כָּל־תֹקֶף, 'et־kal־toqef
וּמֵאֵבֶל, me'evel
וְאֶל־שָׂרֵי, w'el־Sarey
הַשְׁבִיעִי, hašviyɣiy
בְּכָל־עִיר־וָעִיר, bxal־ɣiyr־waɣiyr
וּפָרָס, faras
וְנִשְׁלוֹֹחַ, wnišlwoħa
הַצָר, haṣar
וַתֵבְךְּ, watevk
אָלֶף, 'alef
תִפְאֶרֶת, tif'eret
לְמָלְכוֹֹ, lmalxwo
וְנִכְתָב, wnixtav
אֶל־אֶסְתֵר, 'el־'ester
אַדְמָתָא, 'admata'
מַגֶדֶת, magedet
בָּעֲרָה, baɣarah
כָּזֹאת, kazo't
וְעַל, wɣal
אֶת־בֵּית, 'et־beyt
שָׁב, šav
[כְּאָמְרָם], [k'amram]
לֹא־יִקָרֵא, lo'־yiqare'
עַל־שֵׁם, ɣal־šem
מִמֶנָה, mimenah
בְּרֹאשׁ, bro'š
בְּגָדִים, bgadiym
אַף, 'af
וְעַל־מַה־זֶה, wɣal־mah־zeh
אֶל־הַיְהוּדִים, 'el־hayhdiym
הַיוֹֹשֵׁב, haywošev
וּשְׁאָר, š'ar
דְבַר־הַמַלְכָּה, dvar־hamalkah
שְׁתֵים, šteym
כִּי־הִגִיד, kiy־higiyd
אֲשֶׁר־הוּא, 'ašer־h'
תֹאמַרְנָה, to'marnah
יַעֲשׂוּ־עֵץ, yaɣaS־ɣeṣ
מְנַשְׂאִים, mnaS'iym
עַל־זֶה, ɣal־zeh
הַלְבוּשׁ, halvš
מִצְוַת, miṣwat
בִּמְבַקְשֵׁי, bimvaqšey
וְאֶת־מַאֲמַר, w'et־ma'amar
וַיִתְאַפַּק, wayit'apaq
מִכָּל־עָם, mikal־ɣam
אֲשֶׁר־עָשִׂיתִי, 'ašer־ɣaSiytiy
בּוּץ, bṣ
אִם־אוֹֹתִי, 'im־'wotiy
אֲשֶׁר־הֵחֵלוּ, 'ašer־heħel
בְּכָל־מַלְכוּתוֹֹ, bxal־malxtwo
אָבִיהָ, 'aviyha
הֶחֱרַשְׁתִי, heħeraštiy
וְאֶל־הַיְהוּדִים, w'el־hayhdiym
בִקְשָׁה, viqšah
וְכֵלִים, wxeliym
בְּאָבְדַן, b'avdan
וַיִוָּדַע, wayiadaɣ
וַעֲשֵׂה־כֵן, waɣaSeh־xen
וְהָעָם, whaɣam
לֹא־כַדָת, lo'־xadat
עַל־כִּסֵא, ɣal־kise'
וְהַשְׁקוֹֹת, whašqwot
מַס, mas
שָׁבָה, šavah
יֹדְעֵי, yodɣey
הֶעֱבִיר, heɣeviyr
מְבֹהָלִים, mvohaliym
מְרוּקֵיהֶן, mrqeyhen
וַיַכּוּ, wayak
לֵב, lev
עוֹֹדָם, ɣwodam
וְשָׂשׂוֹֹן, wSaSwon
נַעֲשָׂה, naɣaSah
וְכִלְשׁוֹֹנָם, wxilšwonam
לִרְאוֹֹת, lir'wot
כָּל־יֹדְעֵי, kal־yodɣey
בַּבְּשָׂמִים, babSamiym
אֶת־כָּל־חֵיל, 'et־kal־ħeyl
וָדוֹֹר, wadwor
וּלְצַוּוֹֹת, lṣawot
לְכָל־זַרְעוֹֹ, lxal־zarɣwo
וְהִפִּיל, whipiyl
הֲלוֹֹא־הֵם, halwo'־hem
וְאַל־תֹאכְלוּ, w'al־to'xl
וְהַקָרֹב, whaqarov
שָׂרוֹֹת, Sarwot
אֶת־כִּסְאוֹֹ, 'et־kis'wo
חֲצַר, ħaṣar
וַאֲשֶׁר, wa'ašer
וַתָשֶׂם, wataSem
לְמַלְכוּתוֹֹ, lmalxtwo
וְהַמַלְכָּה, whamalkah
בִּזְמַנֵיהֶם, bizmaneyhem
בַּחֲמָתוֹֹ, baħamatwo
וַעֲשֶׂרֶת, waɣaSeret
לְהֻמָם, lhumam
וַאֲבַגְתָא, wa'avagta'
[הַפְּרָזִים], [hapraziym]
וְסֹחָרֶת, wsoħaret
חֲכָמָיו, ħaxamayw
אֲשֶׁר־נָחוּ, 'ašer־naħ
פְּקִידִים, pqiydiym
מִכֵּלִים, mikeliym
וַתִקְרָא, watiqra'
אֶת־מַאֲמַר, 'et־ma'amar
וּבֹא־עִם־הַמֶלֶךְ, vo'־ɣim־hamelex
אֹמֵן, 'omen
אֵיכָכָה, 'eyxaxah
מַהֵר, maher
וּלְכָל־אֹהֲבָיו, lxal־'ohavayw
לְכֹל, lxol
עַל־הַסוּס, ɣal־hass
לְזֶרֶשׁ, lzereš
שֹׁנוֹֹת, šonwot
מֵאֶסְתֵר, me'ester
וְנַהֲפוֹֹךְ, wnahafwox
לַמַלְכוּת, lamalxt
וְעַמוּדֵי, wɣamdey
בִּזְתָא, bizta'
רָב, rav
לַחֲצַר, laħaṣar
יוֹֹשִׁיט־לוֹֹ, ywošiyṭ־lwo
וּדְחוּפִים, dħfiym
וַעֲטֶרֶת, waɣaṭeret
פֶּתַח, petaħ
וְשִׁבְעִים, wšivɣiym
כֶּתֶר־מַלְכוּת, keter־malxt
בְּיוֹֹם־שְׁלֹשָׁה, bywom־šlošah
לְהִמָלֵט, lhimaleṭ
תְלֻהוּ, tluh
לֹא־הֵבִיאָה, lo'־heviy'ah
סֹפְרֵי, sofrey
לֹא־נַעֲשָׂה, lo'־naɣaSah
פַּחַד־מָרְדֳכַי, paħad־mardaxay
וָחוּר, waħr
וְנִשְׁמַע, wnišmaɣ
וְנַעֲרָה, wnaɣarah
וְהַצָלָה, whaṣalah
יִתְנוּ, yitn
פַּרְמַשְׁתָא, parmašta'
הַמְשָׁרְתִים, hamšartiym
וַיִבֶז, wayivez
בְּכָל־אֹיְבֵיהֶם, bxal־'oyveyhem
וּשְׁמוֹֹ, šmwo
בְּמָרְדֳכַי, bmardaxay
מִזֶרַע, mizeraɣ
אָצוּם, 'aṣm
הַפְּרָזוֹֹת, haprazwot
וּבְמוֹֹת, vmwot
סְרִיס־הַמֶלֶךְ, sriys־hamelex
בַּמַלְכָּה, bamalkah
וּלְמָרְדֳכַי, lmardaxay
שְׁנֵים, šneym
הַקְרוֹֹבִים, haqrwoviym
צָהֲלָה, ṣahalah
עִם־הַסֵפֶר, ɣim־hasefer
