list, Map1
וַתֵּלֶךְ, watelex
וַתִּדְבַּק, watidbaq
שָׁמְעָה, šamʕah
אֶת־הַנְעָרִים, 'et־hanʕariym
קְצִיר־הַשְׂעֹרִים, qt͡siyr־hasʕoriym
וְרָחַצְתְּ, wraħat͡st
אֶל־עַמָה, 'el־ʕamah
מוֹֹלַדְתֵּךְ, mwoladtex
וַתֵּלְכִי, watelxiy
בְשָׁכְבוֹֹ, všaxvwo
בַּאֲשֶׁר, ba'ašer
וְהוּא, whu'
בְּאֶפְרָתָה, b'efratah
וַיִצְבָּט־לָה, wayit͡sbaṭ־lah
יֻלַד־בֵּן, yulad־ben
שִׁפְחָתֶךָ, šifħatexa
בֵּין, beyn
בַלָט, valaṭ
תָּמוּתִי, tamutiy
הָאַחֲרוֹֹן, ha'aħarwon
כַּאֲשֶׁר, ka'ašer
וְאֵת, w'et
לִגְאוֹֹל, lig'wol
לְגָאֳלֵךְ, lga'alex
וַתִּשֶׂאנָה, watise'nah
וַיִשְׁלֹף, wayišlof
וַתַּגֶּד־לָה, wataged־lah
הַנַעֲרָה, hanaʕarah
עַמֵךְ, ʕamex
הָיְתָה־שָׁמָה, haytah־šamah
תַּעַשִׂין, taʕasiyn
חֵן, ħen
וְלִקְטָה, wliqṭah
אֲשֶׁר־הִיא, 'ašer־hiy'
אֶהְיֶה, 'ehyeh
הַתְּעוּדָה, hatʕudah
וְנַחְשׁוֹֹן, wnaħšwon
אֶת־כָּל־אֲשֶׁר, 'et־kal־'ašer
קְרֶאןָ, qre'na
לְעֵת, lʕet
וְאֶרֶץ, w'eret͡s
אָמְנָם, 'amnam
אֶל־הַכֵּלִים, 'el־hakeliym
אֶת־חֶצְרוֹֹן, 'et־ħet͡srwon
וַיֶחֱרַד, wayeħerad
וּמְצֶאןָ, umt͡se'na
מִן־הַלֶחֶם, min־haleħem
אֲשֶׁר־הוֹֹתִרָה, 'ašer־hwotirah
אִישֵׁךְ, 'iyšex
עָלָה, ʕalah
, 
הָיִיתִי, hayiytiy
הַנָשִׁים, hanašiym
זֶה, zeh
לִקַטְתְּ, liqaṭt
לָגוּר, lagur
אֶל־עַם, 'el־ʕam
מִכֶּם, mikem
יַד־יְהוָה, yad־yhwah
וּגְאַלְתִּיךְ, ug'altiyx
וַיִהְיוּ־שָׁם, wayihyu־šam
פְּלֹנִי, ploniy
וַתִּשָׂא, watisa'
אֲנִי, 'aniy
מִשְׁנֵי, mišney
וְצָמִת, wt͡samit
רֵיקָם, reyqam
וְאִם־עָשִׁיר, w'im־ʕašiyr
אֲשֶׁר־עָלַיִךְ, 'ašer־ʕalayix
אֶת־בֵּית, 'et־beyt
כַלָתֵךְ, xalatex
אֶת־הָאִשָׁה, 'et־ha'išah
[שִׂמְלֹתַיִךְ], [simlotayix]
וַתַּחְבֹּט, wataħboṭ
שְׂדֵי־מוֹֹאָב, sdey־mwo'av
אֶת־נַעֲרוֹֹתָיו, 'et־naʕarwotayw
וְנָתַן, wnatan
הַשֹׁפְטִים, hašofṭiym
עִם־נַעֲרוֹֹתָיו, ʕim־naʕarwotayw
נָשׁוּב, našuv
אֶת־גְּאֻלָתִי, 'et־g'ulatiy
עָנָה, ʕanah
וַתֵּרֶד, watered
תְּשַׂבֵּרְנָה, tsabernah
וירדתי, wyrdty
יִיטַב־לָךְ, yiyṭav־lax
וְאִשְׁתּוֹֹ, w'ištwo
הָבִי, haviy
יֹסִיף, yosiyf
אֶגְלֶה, 'egleh
וַתֹּאחֶז, wato'ħez
וְרָם, wram
וּקְצִיר, uqt͡siyr
וּלְכַלְכֵּל, ulxalkel
וַתֹּאמַרְנָה־לָה, wato'marnah־lah
לְנַעֲרוֹֹ, lnaʕarwo
אֲשֶׁר־יִקְצֹרוּן, 'ašer־yiqt͡sorun
אִשְׁתּוֹֹ, 'ištwo
אֶת־נַחְשׁוֹֹן, 'et־naħšwon
וְעַד־עַתָּה, wʕad־ʕatah
שָׁבָה, šavah
לְרֵעֵהוּ, lreʕehu
הַיֹשְׁבִים, hayošviym
גִּבּוֹֹר, gibwor
וּמַחְלוֹֹן, umaħlwon
מֵאָז, me'az
יְבָרֶכְךָ, yvarexxa
אָלִין, 'aliyn
הַבַּחוּרִים, habaħuriym
תַעֲבוּרִי, taʕavuriy
יְהִי, yhiy
לָלֶכֶת, lalexet
תַכְלִימוּהָ, taxliymuha
כָּל־דָּבָר, kal־davar
יִשְׁאֲבוּן, yiš'avun
לִשְׁכַּב, liškav
אֶל־חֲמוֹֹתָה, 'el־ħamwotah
[בְּטֶרֶם], [bṭerem]
לֵכְנָה, lexnah
שְׁנֵי־בָנָיו, šney־vanayw
הָאַחַת, ha'aħat
זָקַנְתִּי, zaqantiy
הָלַכְתִּי, halaxtiy
בֵּינִי, beyniy
וַתֵּצֵא, watet͡se'
מִזֶה, mizeh
הַחִטִים, haħiṭiym
[מוֹֹדַע], [mwodaʕ]
מִצַד, mit͡sad
אֲדֹנִי, 'adoniy
מִגֹּאֲלֵנוּ, migo'alenu
הִנֵה־הוּא, hineh־hu'
וּשְׁמוֹֹ, ušmwo
וַתֹּאכַל, wato'xal
אַל־יִוָּדַע, 'al־yiuadaʕ
שָׁנִים, šaniym
בִּתְחִלַת, bitħilat
נֶפֶשׁ, nefeš
