list, Map1
מִיַרְכְּתֵי, miyarktey
דַדֵי, dadey
הַכֹּהֵן, hakohen
הַמְעַט, hamʕaṭ
מִתָמָר, mitamar
מוֹֹשַׁב, mwošav
צִדְקַת, t͡sidqat
זִקְנֵי, ziqney
וְהֶעָרִים, wheʕariym
אֶל־בְּנֵי־עַמְךָ, 'el־bney־ʕamxa
מֵחֹמֶר, meħomer
וַיָחֵלוּ, wayaħelu
וְיִחֲלוּ, wyiħalu
יָבֹאוּ, yavo'u
וּשְׁלֹשִׁים, ušlošiym
הֲתִשְׁפּוֹֹט, hatišpwoṭ
וּבֵינֵיהֶם, uveyneyhem
לְפֶתַח, lfetaħ
לִפְתֹחַ, liftoħa
וְהַעֲלִיתִיךָ, whaʕaliytiyxa
מִדוֹֹת, midwot
עֵירֹם, ʕeyrom
הֲמוֹֹנָה, hamwonah
הֲמוֹֹנָה, hamwonah
מְעַט, mʕaṭ
הַפָּר, hapar
הֵפֵר, hefer
לְגָלוּתֵנוּ, lgalutenu
וָאֶשְׁפֹּךְ, wa'ešpox
אֶל־הָרוּחַ, 'el־haruħa
וְחַלוֹֹנִים, wħalwoniym
בְּרוּחַ, bruħa
בְרוּחַ, vruħa
לְטָבַח, lṭavaħ
לְטֶבַח, lṭevaħ
שָׁמְמוּ, šammu
בְּחַרְבוֹֹתָם, bħarvwotam
וַיִשְׁלַח, wayišlaħ
שֵׁבֶט, ševeṭ
אֶת־חֲמָתִי, 'et־ħamatiy
וּמִקְדָשׁ, umiqdaš
וּמִקְדַשׁ, umiqdaš
אֶת־פָּנֶיךָ, 'et־paneyxa
רַב־לָכֶם, rav־laxem
אֶת־פָּנַי, 'et־panay
טַמְאוּ, ṭam'u
טִמְאוּ, ṭim'u
אֲחֻזָתָם, 'aħuzatam
לִשְׁאֵרִית, liš'eriyt
פָּשְׁעוּ, pašʕu
פִּשְׁעוֹֹ, pišʕwo
פָּרַס, paras
יַנִיחוּ, yaniyħu
שֹׁמְעֵי, šomʕey
שִׁמְעִי, šimʕiy
הַיְמָנִית, haymaniyt
וְהָעִיר, whaʕiyr
יָפְיֵךְ, yafyex
מִצָפוֹֹן, mit͡safwon
וְנֶגְבָּה, wnegbah
אֶל־הָעָם, 'el־haʕam
בַעֹשֶׁק, vaʕošeq
בַּעֹשֶׁק, baʕošeq
הַחִיצֹנָה, haħiyt͡sonah
וּמִקְסַם, umiqsam
וּלְאֵלֶה, ul'eleh
יָמוּתוּ, yamutu
פָּרִים, pariym
מֵאֲחֻזָתוֹֹ, me'aħuzatwo
מוּבָאִים, muva'iym
וּבְנֵי, uvney
וּגְבוּל, ugvul
אֶת־שְׁנֵי, 'et־šney
בְּנֵי־בָבֶל, bney־vavel
בְנֵי־בָבֶל, vney־vavel
לְהוֹֹצִיאָם, lhwot͡siy'am
וְאֶת־שְׁלָמָיו, w'et־šlamayw
חֵילֶךָ, ħeylexa
חֵילֵךְ, ħeylex
צְמִידִים, t͡smiydiym
הַחֹדֶשׁ, haħodeš
וְשָׂרְפוּ, wsarfu
וּשְׂרָפוֹֹ, usrafwo
אוֹֹפַן, 'wofan
הַיוֹֹשֶׁבֶת, haywoševet
כְּנַעַן, knaʕan
אֶת־דַרְכָּם, 'et־darkam
וּבְמַעֲלוֹֹת, uvmaʕalwot
וּבַמַעֲלוֹֹת, uvamaʕalwot
תִפְאֶרֶת, tif'eret
עַל־שָׂפָם, ʕal־safam
וּכְמִשְׁפְּטֵי, uxmišpṭey
לְכַהֵן, lxahen
לַכֹּהֵן, lakohen
לְבָנוֹֹת, lvanwot
לִבְנוֹֹת, livnwot
[דָנִיֵאל], [daniye'l]
כָּלְלוּ, kallu
הָאָרֶז, ha'arez
הָאֶרֶז, ha'erez
הַכְּרֻבִים, hakruviym
תִדְלָחֵם, tidlaħem
וְאֶת־תַזְנוּתֶיהָ, w'et־taznuteyha
שֶׁקֶל, šeqel
בְּעַד, bʕad
אֶל־לִבּוֹֹ, 'el־libwo
רוּחוֹֹת, ruħwot
נֹתְנָךְ, notnax
ותעגב, wtʕgv
וַתַעְגַב, wataʕgav
מַתָנָה, matanah
חֶרְפָּה, ħerpah
אֶבֶן, 'even
וּבַחֲמָתִי, uvaħamatiy
וְהִזְהַרְתָ, whizharta
מִדַרְכֵיכֶם, midarxeyxem
אֱמֶת, 'emet
וָאֶזְעַק, wa'ezʕaq
הַבָּנִים, habaniym
אֶל־מַיִם, 'el־mayim
עִמְקֵי, ʕimqey
וּבְנוֹֹתֵיהֶם, uvnwoteyhem
בְּתוֹֹכוֹֹ, btwoxwo
ולאלמו, wl'lmw
וְעֵינָיו, wʕeynayw
וַעֲשֶׂרֶת, waʕaseret
הָעֵת, haʕet
תוֹֹגַרְמָה, twogarmah
הַנָבִיא, hanaviy'
וּמְלֹאָה, umlo'ah
וְשַׁבְתִי, wšavtiy
אֶת־תְהוֹֹם, 'et־thwom
וַיִפְתַח, wayiftaħ
וַיִפָּתַח, wayipataħ
אֶת־הַתוֹֹעֵבוֹֹת, 'et־hatwoʕevwot
וְהִנָם, whinam
וְכָל־עֵץ, wxal־ʕet͡s
עַל־צְחִיחַ, ʕal־t͡sħiyħa
וּשְׁמֹנֶה, ušmoneh
בִּמְאֹד, bim'od
אֶת־עֵץ, 'et־ʕet͡s
וְלֹא־שָׁב, wlo'־šav
יְבַשְׁלוּ־שָׁם, yvašlu־šam
וְכִבְדֵי, wxivdey
תִפֹּלוּ, tipolu
תַפִּלוּ, tapilu
וַיְהִי־קוֹֹל, wayhiy־qwol
בִּמְשׂוּרָה, bimsurah
נִטְמָאָה, niṭma'ah
אֶל־שְׁמוּעָה, 'el־šmuʕah
זַעְמִי, zaʕmiy
פִיךָ, fiyxa
פִּיךָ, piyxa
אֶת־פִּי, 'et־piy
יִהְיֶה־עוֹֹד, yihyeh־ʕwod
בַחֹדֶשׁ, vaħodeš
בַּחֹדֶשׁ, baħodeš
סַפִּיר, sapiyr
תֹפְשֵׂי, tofsey
לְהָכִיל, lhaxiyl
אֶת־הַמִזְבֵּחַ, 'et־hamizbeħa
מֹרָטָה, moraṭah
וְרִשְׁעַת, wrišʕat
סְוֵנֵה, sweneh
אֶת־נַפְשְׁךָ, 'et־nafšxa
מְרוּטָה, mruṭah
לְבַדָם, lvadam
לְלֶחֶם, lleħem
לְלָחֶם, llaħem
דָמִים, damiym
לְנִדָה, lnidah
אֶת־תַזְנֻתֵךְ, 'et־taznutex
אֶת־תזנתך, 'et־tzntx
הַמָנֶה, hamaneh
הֲמֹנָה, hamonah
אֶתְנָן, 'etnan
וְאֶת־שֵׁם, w'et־šem
וְאֶחָד, w'eħad
נָתַתְ, natat
בַּשָׁעַר, bašaʕar
בְּשַׁעַר, bšaʕar
מִמִגְדֹל, mimigdol
אֵילִים, 'eyliym
לְשִׁמְמָה, lšimmah
לִשְׁמָמָה, lišmamah
נַחֲלָה, naħalah
הִנְנִי־אָנִי, hinniy־'aniy
רֹעַי, roʕay
רָעֵי, raʕey
אֶת־קוֹֹל, 'et־qwol
עַל־גְבוּל, ʕal־gvul
עַל־הַקִיר, ʕal־haqiyr
נַחַל, naħal
יֹשְׁבִים, yošviym
מִמְקוֹֹמְךָ, mimqwomxa
וּקְטָרְתִי, uqṭartiy
וּלְלַעַג, ullaʕag
הָעֲזָרָה, haʕazarah
בַּשְׁלִשִׁים, bašlišiym
בִּשְׁלֹשִׁים, bišlošiym
מַעֲלוֹֹת, maʕalwot
וַתִפֹּל, watipol
לַאֲחֻזָה, la'aħuzah
בְּרַגְלֶיךָ, bragleyxa
עֹשֶׁק, ʕošeq
יִתֵן, yiten
בִּשְׁאָט, biš'aṭ
סֹלֶת, solet
עָשְׁקוּ, ʕašqu
לְצוֹֹר, lt͡swor
הֵבֵאתִי, heve'tiy
בֵּן, ben
וְעַתוּדִים, wʕatudiym
הַמְגִלָה, hamgilah
וּמִדַרְכּוֹֹ, umidarkwo
לַחְמוֹֹ, laħmwo
וְאֶת־שַׁבְּתֹתַי, w'et־šabtotay
וגויך, wgwyx
לְגוֹֹג, lgwog
אָכָלוּ, 'axalu
אָכְלוּ, 'axlu
עַזִים, ʕaziym
עִזִים, ʕiziym
וְלַגֵאָיוֹֹת, wlage'aywot
פֶרִי, feriy
פֶּרִי, periy
חֲיִי, ħayiy
וּשְׁלֹשָׁה, ušlošah
מִשְׁמַרְתִי, mišmartiy
הִבָּרַאֲךָ, hibara'axa
הִבָּרְאָךְ, hibar'ax
בַּמִלְחָמָה, bamilħamah
עֲוֺנוֹֹ, ʕawonwo
נֶשֶׁךְ, nešex
[חֲבֵרָיו], [ħaverayw]
בַּהֲבִיאִי, bahaviy'iy
לַיָמִים, layamiym
לְיָמִים, lyamiym
הַשֵׁנִי, hašeniy
וְשִׁבְעַת, wšivʕat
מִגְרָשׁ, migraš
לִשְׁנֵי, lišney
תִרְעוּ, tirʕu
תִרְעוּ, tirʕu
אֶרְעֶה, 'erʕeh
מַטָעָה, maṭaʕah
תַעֲבָר־בָּה, taʕavar־bah
הַצֵלָע, hat͡selaʕ
וְהֵסִירוּ, whesiyru
וַיִתְנֵהוּ, wayitnehu
וַיִתְנֻהוּ, wayitnuhu
וָאֶעֱבֹר, wa'eʕevor
אֶל־אַדְמָתָם, 'el־'admatam
בְּשִׁבְעָה, bšivʕah
עַל־מִצְרַיִם, ʕal־mit͡srayim
וּבִשְׂאֵת, uvis'et
לְהַעֲלוֹֹת, lhaʕalwot
לַמִזְבֵּחַ, lamizbeħa
[וְאֵילַמָיו], [w'eylamayw]
מֵאַחֲרַי, me'aħaray
גִלוּלִים, giluliym
וְשָׁפַכְתָ, wšafaxta
וְשֹׁפְכֹת, wšofxot
תִשְׁתוּ, tištu
אִמְךָ, 'imxa
תַחְתָיו, taħtayw
תַחְתָיו, taħtayw
עַל־מַיִם, ʕal־mayim
אָמְרֵךְ, 'amrex
אֲמָרְךָ, 'amarxa
וִידַעְתֶן, wiydaʕten
גָלוּ, galu
גִלוּ, gilu
הוֹֹדַע, hwodaʕ
הָלַכְתְ, halaxt
הָלָכְתְ, halaxt
וְחִלַקְתָם, wħilaqtam
וְחִלַקְתֶם, wħilaqtem
לָרָקִיעַ, laraqiyʕa
לְאַחַת, l'aħat
לְאֶחָת, l'eħat
לְכַלוֹֹת, lxalwot
לֹא־יִרְאֶה, lo'־yir'eh
דַרְכֵיכֶם, darxeyxem
[וְהָיָה], [whayah]
אִישָׁה, 'iyšah
וּנְטַשְׁתִיךָ, unṭaštiyxa
וְלֹא־יִשְׂאוּ, wlo'־yis'u
הַמִנְחָה, haminħah
וְהַכּוּ, whaku
וְהִכּוּ, whiku
וְרָעָב, wraʕav
דִבַּרְתָ, dibarta
לְמִכְשׁוֹֹל, lmixšwol
פָּנֶיהָ, paneyha
בֶּאֱדוֹֹם, be'edwom
בֶאֱדוֹֹם, ve'edwom
הוּחַדָה, huħadah
טֻמְאוֹֹתֵיכֶם, ṭum'woteyxem
לְקַדְמָתָן, lqadmatan
לִצְחִיחַ, lit͡sħiyħa
בְּשַׁחְתָם, bšaħtam
וַאֲנַחְנוּ, wa'anaħnu
וְכוֹֹבָע, wxwovaʕ
וְכוֹֹבַע, wxwovaʕ
זֶבַח, zevaħ
זֹבֵחַ, zoveħa
וּבִדְאָגָה, uvid'agah
עַל־הַדָם, ʕal־hadam
כָּל־עַם, kal־ʕam
נְטוּיָה, nṭuyah
אֶל־צֹר, 'el־t͡sor
גָדֵר, gader
גֶדֶר, geder
וּבֶחֳדָשִׁים, uveħadašiym
תִשָׁבֵר, tišaver
תִשָׁבַר, tišavar
וְהַמִנְחָה, whaminħah
כָּל־הוֹֹן, kal־hwon
וְהַגִזְרָה, whagizrah
מַחֲרִיד, maħariyd
אֶת־שבית, 'et־שvyt
וָאַסְתִר, wa'astir
רֹאשִׁי, ro'šiy
רָאשֵׁי, ra'šey
חֲטֹאתוֹֹ, ħaṭo'two
חַטָאתוֹֹ, ħaṭa'two
זָרִים, zariym
אָמַרְתָ, 'amarta
אָמַרְתְ, 'amart
צֹפֶה, t͡sofeh
נְשַׁמוֹֹת, nšamwot
כָּכָה, kaxah
כִּכְלֵי, kixley
וּבְבוֹֹא, uvvwo'
חָטְאוּ, ħaṭ'u
חִטְאוּ, ħiṭ'u
הַנִדָה, hanidah
תְרוּמַת־הַקֹדֶשׁ, trumat־haqodeš
בַעֲוֺנָם, vaʕawonam
בַּעֲוֺנָם, baʕawonam
יַהֲרֹג, yaharog
שְׁקָלִים, šqaliym
צִידוֹֹן, t͡siydwon
אֶת־הֲמוֹֹן, 'et־hamwon
וַיְנִיחֵנִי, wayniyħeniy
אֶחְפֹּץ, 'eħpot͡s
וָרֶכֶב, warexev
הָאֶבֶן, ha'even
לָדַעַת, ladaʕat
וְקָרְאוּ, wqar'u
בִּמְצוּדָתִי, bimt͡sudatiy
אֶת־הַנְפָשׁוֹֹת, 'et־hanfašwot
אֶת־קִבְרוֹֹתֵיכֶם, 'et־qivrwoteyxem
יִרְעֲשׁוּ, yirʕašu
אֶחְמֹל, 'eħmol
הָאֶחָד, ha'eħad
בְּאַחֲרִית, b'aħariyt
אֶת־בֵּית, 'et־beyt
בְּגָדִים, bgadiym
שׁוֹֹלֵחַ, šwoleħa
יִשָׂא, yisa'
הַבְּרִית, habriyt
וְצַרְתָ, wt͡sarta
לָשֶׂה, laseh
כָּל־עֲצֵי, kal־ʕat͡sey
וַיַעַמְדוּ, wayaʕamdu
וְקָדִימָה, wqadiymah
תַבְנִית, tavniyt
מֵעַמִים, meʕamiym
גֶב, gev
גַב, gav
כָּל־דְגַת, kal־dgat
מֵאֵין, me'eyn
לַאֲבֹתֵיכֶם, la'avoteyxem
וַיְטַמְאוּ, wayṭam'u
צִמְחָה, t͡simħah
יִרְאֶה, yir'eh
יִרְאָה, yir'ah
לַכְּרוּבִים, lakruviym
תִזְכְּרִי, tizkriy
תִזָכֵרִי, tizaxeriy
וְרָשָׁע, wrašaʕ
כָּל־פָּנִים, kal־paniym
אֱכוֹֹל, 'exwol
צַמַרְתוֹֹ, t͡samartwo
יִשְׁכָּבוּ, yiškavu
יִשְׁכְּבוּ, yiškvu
יִקְרְבוּ, yiqrvu
וְאֶת־אֵשֶׁת, w'et־'ešet
אַבְנֵי, 'avney
הַסֹפֵר, hasofer
וָאֲכַל, wa'axal
וֶאֱכֹל, we'exol
אֶל־גִלוּלֵי, 'el־giluley
וּשְׁתִיתֶם, uštiytem
חַיִל, ħayil
חָיִל, ħayil
מַמְלָכָה, mamlaxah
אֶת־יְהוָה, 'et־yhwah
וְנִכְלַמְתְ, wnixlamt
וְהַטֵף, whaṭef
חָשַׂךְ, ħasax
חֹשֶׁךְ, ħošex
וְכָל־קְהָלֶךָ, wxal־qhalexa
וְכָל־קְהָלֵךְ, wxal־qhalex
בְּעֶצֶם, bʕet͡sem
כָּל־עֲצֵי־עֵדֶן, kal־ʕat͡sey־ʕeden
מְלָכִים, mlaxiym
שַׂקִים, saqiym
וְהִנֵה־מַיִם, whineh־mayim
הַר־שֵׂעִיר, har־seʕiyr
הוֹֹצִיא, hwot͡siy'
וּמִלֵאתִי, umile'tiy
וּבְגִלוּלֵיהֶם, uvgiluleyhem
אֲחוּזִים, 'aħuziym
מְרוֹֹם, mrwom
לָקָחוּ, laqaħu
מָלוּ, malu
מְלוֹֹ, mlwo
פִּרְיוֹֹ, pirywo
פִרְיוֹֹ, firywo
בָּעַמִים, baʕamiym
תֻבַל, tuval
הַחֲלָקִים, haħalaqiym
וְלָקַחְתִי, wlaqaħtiy
תְרוּמָה, trumah
תְרוּמָה, trumah
בְחֵילֵךְ, vħeylex
בְּחֵילֶךָ, bħeylexa
אָכָלָה, 'axalah
אָכְלָה, 'axlah
וְיַד־יְהוָה, wyad־yhwah
וּמַעֲשֵׂיהֶם, umaʕaseyhem
וְתִשְׁעִים, wtišʕiym
וְאוֹֹתָה, w'wotah
וְגַלְגַל, wgalgal
בְּהִקָדְשִׁי, bhiqadšiy
וְאִיוֹֹב, w'iywov
אֶל־הַבִּקְעָה, 'el־habiqʕah
כָּל־שֹׁתֵי, kal־šotey
עֵרֹם, ʕerom
בְּעֶשְׂרִים, bʕesriym
עַל־אַרְבַּעַת, ʕal־'arbaʕat
עַל־ארבעת, ʕal־'rvʕt
יָרְדוּ, yardu
וְהַתָא, whata'
מִיוֹֹם, miywom
לַשָׁנָה, lašanah
הַקִנְאָה, haqin'ah
אֹסֵף, 'osef
אֱסֹף, 'esof
לְנָשִׁים, lnašiym
לַנָשִׁים, lanašiym
וְעָלִיתָ, wʕaliyta
וְקִנְיָן, wqinyan
מִפִּי, mipiy
בְּמַרְאוֹֹת, bmar'wot
כֶּעָנָן, keʕanan
הַשָׁנָה, hašanah
וְנָשָׂא, wnasa'
הַחֹמֶר, haħomer
בָּרֵא, bare'
לַצְלָעוֹֹת, lat͡slaʕwot
חוֹֹמוֹֹתַיִךְ, ħwomwotayix
וַיְבִאֵנִי, wayvi'eniy
מִשַׁעַר, mišaʕar
אֶל־שַׁעֲרֵי, 'el־šaʕarey
וּבְקָהָל, uvqahal
וּבִקְהַל, uviqhal
זָבַת, zavat
יִשָׁמַע, yišamaʕ
יִשְׁמָע, yišmaʕ
בִּלְחָיֶיךָ, bilħayeyxa
מַעְשַׂר, maʕsar
וּמִשְׁפַּט, umišpaṭ
וּמִשְׁפָּט, umišpaṭ
חֹבְלָיִךְ, ħovlayix
כָּל־הָאָרֶץ, kal־ha'aret͡s
אַחֲרָיו, 'aħarayw
תוֹֹרַת, tworat
תִירָשׁוּ, tiyrašu
וְעַד־פְּאַת־יָמָה, wʕad־p'at־yamah
וְהוֹֹצֵאתָ, whwot͡se'ta
שָׁמַעְתִי, šamaʕtiy
שָׁמָעְתִי, šamaʕtiy
מִשְׁטַח, mišṭaħ
יָשִׂים, yasiym
אֲחֵרִים, 'aħeriym
וְנִהְיָתָה, wnihyatah
וְדָרַשְׁתִי, wdaraštiy
וּפָרָשִׁים, ufarašiym
בְגָבְהוֹֹ, vgavhwo
בְּגָבְהוֹֹ, bgavhwo
הַגֵאָיוֹֹת, hage'aywot
מִמַיִם, mimayim
וְאֶל־פְּנֵי, w'el־pney
אֱדוֹֹם, 'edwom
מָתְנָיִם, matnayim
מָתְנַיִם, matnayim
וְחָרְדוּ, wħardu
וְלָקַח, wlaqaħ
וּלְקַח, ulqaħ
אֶת־הֶחָצֵר, 'et־heħat͡ser
מֵהֵנָה, mehenah
מֵהֵנָה, mehenah
הַשׁוֹֹפָר, hašwofar
מַלְכֵיהֶם, malxeyhem
שִׁשָׁה, šišah
נִתְפָּשׂ, nitpas
וְרָאִיתִי, wra'iytiy
אֲטֻמוֹֹת, 'aṭumwot
וּשְׁמָמָה, ušmamah
טְבֹחַ, ṭvoħa
טֶבַח, ṭevaħ
וּזְהָבָם, uzhavam
וְגֶשֶׁם, wgešem
וְלֹא־יִהְיֶה, wlo'־yihyeh
אֶל־הָאִישׁ, 'el־ha'iyš
אֶל־תַחַת, 'el־taħat
אַל־תֵחָת, 'al־teħat
וְהוֹֹתַרְתִי, whwotartiy
שְׁבֻעוֹֹת, švuʕwot
רָחֲקוּ, raħaqu
רַחֲקוּ, raħaqu
אֶרְצֶה, 'ert͡seh
אַרְצָה, 'art͡sah
וְלֶחֶם, wleħem
מִלִפְנֵי, milifney
מִלְפָנַי, milfanay
נְבִיאֵי, nviy'ey
אֲשֶׁר־שַׂמְתִי, 'ašer־samtiy
עוֹֹר, ʕwor
אֲכָלַתְהוּ, 'axalathu
אֲכָלָתְהוּ, 'axalathu
אֶתֶנְךָ, 'etenxa
אֶתְנֵךְ, 'etnex
וְשַׁעַר, wšaʕar
תִשָׂא, tisa'
בְּאַרְבַּע, b'arbaʕ
וְגַם־אַתְ, wgam־'at
אֶת־בְּנֵי, 'et־bney
אֶת־בָּנָי, 'et־banay
לִתְפֹּשׂ, litpos
וְעֹמֵד, wʕomed
וְעָמַד, wʕamad
יִרְדֲפֶךָ, yirdafexa
לְעֵץ, lʕet͡s
הֵשִׁיבוּ, hešiyvu
הָשִׁיבוּ, hašiyvu
לְטָמְאָה, lṭam'ah
אֶעֱשֶׂה־לָךְ, 'eʕeseh־lax
וַהֲשִׁמֹתִי, wahašimotiy
מִבְּלִי, mibliy
אֶל־פַּרְעֹה, 'el־parʕoh
[זָכַרְתְ], [zaxart]
וּכְתֹב, uxtov
בַּשׁוֹֹפָר, bašwofar
דְדָן, ddan
דְדָן, ddan
מְחֻקֶה, mħuqeh
כָּל־הַתוֹֹעֵבוֹֹת, kal־hatwoʕevwot
וְאָכְלָה, w'axlah
וָאֹכְלָה, wa'oxlah
אֶת־רֹחַב, 'et־roħav
וַתִשָׂאֵנִי, watisa'eniy
בְּכָל־רְחוֹֹב, bxal־rħwov
שְׁמֹנָה, šmonah
שְׁמֹנֶה, šmoneh
נְדָבָה, ndavah
בְּעִזְבוֹֹנָיִךְ, bʕizvwonayix
בְּעִזְבוֹֹנַיִךְ, bʕizvwonayix
שָׂמָתְהוּ, samathu
קוֹֹמָה, qwomah
בְּבֹאָה, bvo'ah
בַּבִּאָה, babi'ah
חֲרָמִים, ħaramiym
וְשָׁמְמוּ, wšammu
אֵיבַת, 'eyvat
כָּל־עוֹֹבֵר, kal־ʕwover
לֹא־תָחוֹֹס, lo'־taħwos
וְנֶהֶרְסוּ, wnehersu
תִפֹּלְנָה, tipolnah
הַיַעַר, hayaʕar
הַיָעַר, hayaʕar
וְהַנוֹֹתָר, whanwotar
עַל־הַיָם, ʕal־hayam
עֲלֵיהֶן, ʕaleyhen
יָשִׂימוּ, yasiymu
לָשֵׂאת, lase't
מֵרִשְׁעוֹֹ, merišʕwo
מַטֵה, maṭeh
מֻטֶה, muṭeh
עַד־עֵת, ʕad־ʕet
חַמָנֵיכֶם, ħamaneyxem
עָפָר, ʕafar
וְהָיוּ־לִי, whayu־liy
גַם־הֵם, gam־hem
שָׂפָה, safah
מִמַרְאֵה, mimar'eh
כַּעֲוֺן, kaʕawon
רַגְלֵיכֶם, ragleyxem
כַנְפֵיהֶן, xanfeyhen
שְׁלֹשֶׁת, šlošet
וְכָרַתִי, wxaratiy
חֶרְפַּת, ħerpat
שְׁלוֹֹשָׁה, šlwošah
פֹּארֹתָיו, po'rotayw
פֹארֹתָיו, fo'rotayw
וּכְתוֹֹב, uxtwov
וְכָתוּב, wxatuv
וְהַשַׁעַר, whašaʕar
תִרְעֶינָה, tirʕeynah
יִפְשֹׁטוּ, yifšoṭu
יִפְשְׁטוּ, yifšṭu
יְקָרָה, yqarah
שָׂמוֹֹ, samwo
הָאֹמְרִים, ha'omriym
שַׁמוֹֹת, šamwot
שְׁמוֹֹת, šmwot
מַרְאֵיהֶם, mar'eyhem
וְנָשִׂיא, wnasiy'
אֶשְׁפּוֹֹט, 'ešpwoṭ
מְצֹדְדוֹֹת, mt͡soddwot
לִנְתָחֶיהָ, lintaħeyha
עֵינָיו, ʕeynayw
מֵרִשְׁעָתוֹֹ, merišʕatwo
רָאוּ, ra'u
אִם־אִדָרֵשׁ, 'im־'idareš
הֻכְּתָה, huktah
שְׁלֹשׁ־מֵאוֹֹת, šloš־me'wot
וְחֻקוֹֹתַי, wħuqwotay
[חַטֹאתָיו], [ħaṭo'tayw]
כִּדְרָכָיו, kidraxayw
בִּמְקוֹֹם, bimqwom
וְאֶת־חֻקוֹֹתַי, w'et־ħuqwotay
לְטָהוֹֹר, lṭahwor
וַיִחְיוּ, wayiħyu
וְיִחְיוּ, wyiħyu
מִכֶּם, mikem
אֶל־בֵּין, 'el־beyn
וַתִשָׂא, watisa'
סוּסָיו, susayw
וְאַרְבַּע, w'arbaʕ
מֵאִיֵי, me'iyey
וְאַבְנֵי, w'avney
וָטֹפַח, waṭofaħ
וְקָרָאתִי, wqara'tiy
כִּי־הִזְהַרְתָ, kiy־hizharta
וְאֶל־אֵיל, w'el־'eyl
וְאֶל־אַיִל, w'el־'ayil
כָּל־דִבְרֵי, kal־divrey
כָּל־דְבָרָי, kal־dvaray
לְהָפֵר, lhafer
רֹכְלֵי, roxley
מְנַשֶׁה, mnašeh
מִדֶרֶךְ, miderex
וְיֶאְשְׁמוּ, wye'šmu
וַיֶאְשְׁמוּ, waye'šmu
לֶחֶם, leħem
פָּרָשִׁים, parašiym
כַפִּי, xapiy
מִבֵּין, mibeyn
וּלְכֹל, ulxol
אֶת־יְרוּשָׁלָם, 'et־yrušalam
אֶת־יְרוּשָׁלַם, 'et־yrušalam
בָּאוֹֹפַנִים, ba'wofaniym
וְלוּד, wlud
וַיְשִׁבֵנִי, wayšiveniy
וְנָפְלָה, wnaflah
וּפְאַת, uf'at
וַעֲטֶרֶת, waʕaṭeret
דנאל, dn'l
אלו, 'lw
וְהָעֹלָה, whaʕolah
תַזְנוּתֶיהָ, taznuteyha
בְעֵינֶיךָ, vʕeyneyxa
חִלָלְתְ, ħilalt
חִלַלְתָ, ħilalta
גַבֵּךְ, gabex
גַבֵּךְ, gabex
וַהֲסִרֹתִי, wahasirotiy
כִּסֵא, kise'
לַצָפוֹֹן, lat͡safwon
הוֹֹנָה, hwonah
בִּנְהַר־כְּבָר, binhar־kvar
בָּתִים, batiym
בָתִים, vatiym
מִמִדְבַּר, mimidbar
מִמִדְבָּר, mimidbar
וַאֲחוֹֹתֵךְ, wa'aħwotex
וָחֵצִי, waħet͡siy
לְכַפֵּר, lxaper
מִכְלוֹֹל, mixlwol
וּבַרְזֶל, uvarzel
זָהָב, zahav
וּבִקְשׁוּ, uviqšu
הֱיוֹֹת, heywot
חִלַלְתֶם, ħilaltem
לָקַחַת, laqaħat
לָקַחַתְ, laqaħat
וּמֵת, umet
הַשֶׁמֶן, hašemen
לְמַעַנְכֶם, lmaʕanxem
לְכֻלָם, lxulam
אֶת־מֹטוֹֹת, 'et־moṭwot
שָׁכַחַתְ, šaxaħat
כָּל־בָּשָׂר, kal־basar
יֹפִי, yofiy
הֶהָרִים, hehariym
וְאֶת־הַמִנְחָה, w'et־haminħah
וּמִבֵּין, umibeyn
תִשְׂאוּ, tis'u
אֲשֶׁר־לוֹֹ, 'ašer־lwo
הֲלַכְתֶם, halaxtem
בֵּין־שֶׂה, beyn־seh
רֹעִים, roʕiym
אֶת־מִשְׁפָּטַי, 'et־mišpaṭay
אֶת־מִשְׁפָּטִי, 'et־mišpaṭiy
כַּסְפָּם, kaspam
וְאוֹֹתָם, w'wotam
אֶקְבֹּץ, 'eqbot͡s
אֲקַבֵּץ, 'aqabet͡s
סֵמֶל, semel
עַל־חוֹֹמוֹֹתַיִךְ, ʕal־ħwomwotayix
וַיִלְמַד, wayilmad
הַגֶשֶׁם, hagešem
וְלָבֹז, wlavoz
וְלָבַז, wlavaz
וְחִלְלוּ, wħillu
לָעוֹֹלָה, laʕwolah
לָעוֹֹלֶה, laʕwoleh
מִלְחַמְתֵךְ, milħamtex
עוֹֹבֵר, ʕwover
אֶל־הַנָבִיא, 'el־hanaviy'
וַיִטְשֻׁהוּ, wayiṭšuhu
אֶל־מִי, 'el־miy
הַקְטַנָה, haqṭanah
זִמָתֵךְ, zimatex
בְּקַשְׂקְשֹׂתֶיךָ, bqasqsoteyxa
וַיַעַשׂ, wayaʕas
מֵחֶרֶב, meħerev
וּמָדְדוּ, umaddu
וּמְדָדוֹֹ, umdadwo
וְקָבְרוּ, wqavru
אֶל־הַשָׁעַר, 'el־hašaʕar
אֶל־הַשַׁעַר, 'el־hašaʕar
אֶל־הַקֹדֶשׁ, 'el־haqodeš
אֱזָרֶה, 'ezareh
וְהֶעֱלוּ, wheʕelu
בַּגוֹֹלָה, bagwolah
מַתַת, matat
אֶת־הָעֹלָה, 'et־haʕolah
בְּרֹאשׁוֹֹ, bro'šwo
בְרֹאשׁוֹֹ, vro'šwo
