list, Map1
לָה, la
תִמָלֵא, timale'
תְמַלֵא, tmale'
אֵימָה, eyma
נָפֶשׁ, nafeš
נֶפֶשׁ, nefeš
בָּם, bam
מִפָּנַי, mipanay
מִפְּנֵי, mipney
יְמֵי־עֹנִי, ymey־ʕoni
מִשַׁדַי, mišaday
רוּחַ, rħa
חַיִל, ħayil
חָיִל, ħayil
לִוְיָתָן, liwyatan
לֹא־רָאוּ, lo'־ra'
בְּבֵית, bveyt
וַיִפֹּל, wayipol
בְּעֶצֶם, bʕet͡sem
בְּעֹצֶם, bʕot͡sem
יְמֵיהֶם, ymeyhem
כָל־גֵאֶה, xal־ge'e
וְהַחָכְמָה, whaħaxma
לְאוֹֹיֵב, l'woyev
יוֹֹם, ywom
וַיָסֶךְ, wayasex
שְׁזָפַתוּ, šzafat
תֵבֵל, tevel
תֵבֵל, tevel
בַּשָׁחַת, bašaħat
בַּשַׁחַת, bašaħat
יְגִיעַ, ygiyʕa
יַגִיעַ, yagiyʕa
בְּמוֹֹ־פִי, bmwo־fi
אֶמְאַס, em'as
אַנֲשֵׁי, anašey
אַנְשֵׁי, anšey
יִרְאוּ, yir'
חֵלֶק־אָדָם, ħeleq־'adam
עַצְמִי, ʕat͡smi
עֲצָמַי, ʕat͡samay
וְלֹא־יָקוּם, wlo'־yaqm
אֶעֱנֶךָּ, eʕeneka
גַם־הַשָׂטָן, gam־hasaṭan
וְאִיוֹֹב, w'iywov
שָׁלֵו, šalew
יֶאֱתָיוּ, ye'etay
עָם, ʕam
כִּי־חֵמָה, ki־ħema
מֵאֵל, me'el
יַבִּיט, yabiyṭ
זַךְ, zax
עֲרָבָה, ʕarava
חָטָאתִי, ħaṭa'ti
תִשָׂאוּן, tisa'n
בְּעִתוֹֹ, bʕitwo
דִבַּרְתֶם, dibartem
יַהֲלֹךְ, yahalox
אָזְנִי, azni
עֲנָנוֹֹ, ʕananwo
מֵרָחוֹֹק, meraħwoq
כּוֹֹכְבֵי, kwoxvey
אָזְנָם, aznam
מוּסַר, msar
וְאֶת־הַנְעָרִים, w'et־hanʕariym
עֹז, ʕoz
יִצְדָק, yit͡sdaq
חוֹֹתָם, ħwotam
חֲלָצֶיךָ, ħalat͡seyxa
הַאַף, ha'af
עוֹֹרוֹֹ, ʕworwo
וַאֲנִי, wa'ani
גְנָבַתוּ, gnavat
בַּעֲשֹׂתוֹֹ, baʕasotwo
מֵאוֹֹת, me'wot
וְאֹרַח, w'oraħ
וְאָרַח, w'araħ
וְנִשְׁמַת, wnišmat
תִקָחֶנוּ, tiqaħen
תִקָחֶנוּ, tiqaħen
יִבּוֹֹל, yibwol
יְבוּל, yvl
וְאֵי, w'ey
אֶשְׁאָלְךָ, eš'alxa
מַעֲנֶה, maʕane
עָבְרָה, ʕavra
וְאֶגְוָע, w'egwaʕ
לְפָנַי, lfanay
אֲפִיקֵי, afiyqey
יַיִן, yayin
וְגֶשֶׁם, wgešem
עֲצָמָיו, ʕat͡samayw
לִבּוֹֹ, libwo
כָל־אֲשֶׁר־לוֹֹ, xal־'ašer־lwo
כָּל־אֲשֶׁר־לוֹֹ, kal־'ašer־lwo
יוֹֹמָם, ywomam
שְׂאֵת, s'et
וַיִגֶל, wayigel
וְיִגֶל, wyigel
אֶל־אִיוֹֹב, el־'iywov
וְתִגְרַע, wtigraʕ
יְרָחִים, yraħiym
חֶרֶשׂ, ħeres
חָרֶשׂ, ħares
עוֹֹר, ʕwor
חֹלֲלָה, ħolala
חָלִלָה, ħalila
וְתֹרֶךָּ, wtoreka
מִמְקוֹֹמוֹֹ, mimqwomwo
תִתְקְפֵהוּ, titqfe
הָלַךְ, halax
הֹלֵךְ, holex
לָעֵץ, laʕet͡s
לְעֵץ, lʕet͡s
נֹצֵר, not͡ser
שָׁחַר, šaħar
שחר, שħr
וּמַה־יִצְדַק, ma־yit͡sdaq
פֶּרֶא, pere'
אֶגְוַע, egwaʕ
אֶגְוָע, egwaʕ
יַעֲבֹרוּ, yaʕavor
וּמִבְּשָׂרִי, mibsari
עָבְרוּ, ʕavr
הַבּוּזִי, habzi
אִם־אֶשְׂמַח, im־'esmaħ
], ]
שְׂחוֹֹק, sħwoq
יַחְתֹם, yaħtom
בשו, vשw
בֹּשׁוּ, boš
בָּנוֹֹת, banwot
יָמֶיךָ, yameyxa
הֲבָאתָ, hava'ta
מִפְּנֵי־חֶרֶב, mipney־ħerev
מִפְּנֵי־חָרֶב, mipney־ħarev
צִיָה, t͡siya
שָׂמוּ, sam
שְׁמוֹֹ, šmwo
יִשְׁכַּב, yiškav
יִשְׁכָּב, yiškav
וְלֹא־אָבִין, wlo'־'aviyn
וּבֵית, veyt
רָאָה, ra'a
רְאֵה, r'e
יֹשֵׁב, yošev
יֵשֶׁב, yešev
וְיֵלֵכוּ, wyelex
וַיֵלְכוּ, wayelx
יַחְשֹׁב, yaħšov
עוֹֹלָם, ʕwolam
אֵידָם, eydam
וְעֹפָרֶת, wʕofaret
וְעַפְרֹת, wʕafrot
יְבַעֲתֻהוּ, yvaʕatu
בְּחָכְמָה, bħaxma
בְחָכְמָה, vħaxma
וַעֲצַת, waʕat͡sat
וְאָחַז, w'aħaz
יֹנַקְתוֹֹ, yonaqtwo
כְּפִירִים, kfiyriym
כְפִירִים, xfiyriym
כְּפִי, kfi
כַּפָּי, kapay
אַרְבָּעָה, arbaʕa
עַל־מָה, ʕal־ma
עינו, ʕynw
עֵינוֹֹ, ʕeynwo
בַּטוֹֹב, baṭwov
בַטוֹֹב, vaṭwov
וַיְעַנֵנִי, wayʕaneni
וַיַעֲנֵנִי, wayaʕaneni
אֶל־עַבְדִי, el־ʕavdi
וּמָשַׁךְ, mašax
וּמֶשֶׁךְ, mešex
בְּאֶחָד, b'eħad
בְאֶחָד, v'eħad
הוֹֹד, hwod
עָלֶיךָ, ʕaleyxa
עֵינֶיךָ, ʕeyneyxa
בָּתִים, batiym
נְכוֹֹנָה, nxwona
[מִן, [min
יִגְזְלוּ, yigzl
אֵלֶךְ, elex
אֵלֵךְ, elex
יֵשְׁבוּ, yešv
יָשְׁבוּ, yašv
וְאִם־לֹא, w'im־lo'
וְהִנֵה, whine
וְלֹא־יַאֲמִין, wlo'־ya'amiyn
וַיְשַׁלְחֵם, wayšalħem
וִישַׁלְחֵם, wiyšalħem
כִּי־אָמַר, ki־'amar
תְשׁוּרֶנוּ, tšren
תְשׁוּרֶנוּ, tšren
עֵינַיִם, ʕeynayim
הַבְּכוֹֹר, habxwor
בְּלֹא, blo'
הֹרָה, hora
הָרֹה, haro
עֵת, ʕet
וְיֵדָע, wyedaʕ
וְיֵדַע, wyedaʕ
רֵעִים, reʕiym
רָעִים, raʕiym
חָפְשִׁי, ħafši
לָבֶטַח, laveṭaħ
תִבְחָן, tivħan
יַחְבְּלוּ, yaħbl
יַחְבֹּלוּ, yaħbol
יִשְׁפּוֹֹט, yišpwoṭ
בְּמַר, bmar
לֹא־נֹפֵל, lo'־nofel
יָצְאוּ, yat͡s'
לְפִי־חָרֶב, lfi־ħarev
וַיָעַשׂ, wayaʕas
וַיַעַשׂ, wayaʕas
הָיָה, haya
כּוֹֹכָבִים, kwoxaviym
יֹאמַר, yo'mar
לֶאֱלוֹֹהַ, le'elwoha
מָה־אֱנוֹֹשׁ, ma־'enwoš
מֵאֱנוֹֹשׁ, me'enwoš
אֹזֶן, ozen
מַצִיל, mat͡siyl
וַיְהִי־לוֹֹ, wayhi־lwo
עֹשֵׂנִי, ʕoseni
הֲשַׂמְתָ, hasamta
מִי־פָקַד, mi־faqad
שָׂחֲקוּ, saħaq
שָׁחֲקוּ, šaħaq
הֹרָנִי, horani
הֹרֵנִי, horeni
מִקָנָה, miqana
מִקְנֶה, miqne
וְגַע, wgaʕ
יִוָּלֵד, yialed
יוּלָד, ylad
שָׁלֶג, šaleg
נְקַבֵּל, nqabel
אַחֵר, aħer
אַחַר, aħar
וּבֶן־אָדָם, ven־'adam
לָאֶבְיוֹֹן, la'evywon
נִסְתָרָה, nistara
כִּי־אַתָה, ki־'ata
הַגֵד, haged
רֹגֶז, rogez
לְעָמָל, lʕamal
לְעָמֵל, lʕamel
כְּמֶלֶךְ, kmelex
תִשְׁמֹר, tišmor
לְמֵרָחוֹֹק, lmeraħwoq
חֵקֶר, ħeqer
אָבִי, avi
וְיִדַכְּאוּ, wyidak'
וְיִדַכָּאוּ, wyidaka'
הָאֲנָשִׁים, ha'anašiym
וַחֲמֵשׁ, waħameš
פָּעֲרוּ, paʕar
כָּל־הַשָׁמַיִם, kal־hašamayim
יָשִׂם, yasim
יָשֵׂם, yasem
לַסוּס, lass
שְׁבָא, šva'
עַל־אִישׁ, ʕal־'iyš
שִׁלֵחוּ, šileħ
בָּאוֹֹר, ba'wor
בְּאוֹֹר, b'wor
מִבְטַחוֹֹ, mivṭaħwo
פָשַׁע, fašaʕ
פֶשַׁע, fešaʕ
עֶבְרוֹֹת, ʕevrwot
עֲבָרוֹֹת, ʕavarwot
אָב, av
וּמֵהִתְהַלֵךְ, mehithalex
וְצוּר, wt͡sr
בְּתוֹֹכָם, btwoxam
לֶאֱכֹל, le'exol
עַבְדִי, ʕavdi
וְתוּשִׁיָה, wtšiya
וּמִפָּנַי, mipanay
הֲרֹב, harov
וְשִׁלַם, wšilam
וּשְׁלם, šlm
וַתִבְחַר, wativħar
וְתִבְחַר, wtivħar
יַעֲמֹד, yaʕamod
בְּרִית, briyt
מִלְחָמָה, milħama
לֹא־חָטָא, lo'־ħaṭa'
לָעֹרֵב, laʕorev
לָעֶרֶב, laʕerev
תִקְוָתִי, tiqwati
תִקְוָתִי, tiqwati
חֲנִית, ħaniyt
נֶהְפָּךְ, nehpax
נֶהְפַּךְ, nehpax
וְאָדָם, w'adam
וָאֶדֹם, wa'edom
וּמֵעוֹֹף, meʕwof
תְכַסֶךָּ, txaseka
וְלִפְנֵי, wlifney
אֵיד, eyd
רַק, raq
רֹק, roq
תָפֵר, tafer
הָאֵלֶה, ha'ele
הֲיָדַעְתָ, hayadaʕta
וְאֵינֶנִי, w'eyneni
בָּרִיחַ, bariyħa
בְּרִיחַ, briyħa
וְכֶסֶף, wxesef
יְמַלֵט, ymaleṭ
עִם־שַׁדַי, ʕim־šaday
יָלִין, yaliyn
לֹא־יְדָעוֹֹ, lo'־ydaʕwo
לֹא־יָדְעוּ, lo'־yadʕ
וְאַיֵה, w'aye
אַחַי, aħay
תְנַקֵנִי, tnaqeni
לָכֶם, laxem
וְיַשְׁלֵךְ, wyašlex
בַתֹהוּ, vato
בְּתֹהוּ, bto
וְאֵל, w'el
יְכַסֶה, yxase
מֵאֱלֹהִים, me'elohiym
לַשַׁחַת, lašaħat
מֵעֵינֵי, meʕeyney
מֵעֵינָי, meʕeynay
יִשְׂחַק, yisħaq
יִתְלַכְּדוּ, yitlakd
יִתְלַכָּדוּ, yitlakad
וְנָקִי, wnaqi
תִשְׂחַק, tisħaq
תִשְׂחָק, tisħaq
אֶעֶזְבָה, eʕezva
יְשַׁלֶם־לוֹֹ, yšalem־lwo
תִשְׁכָּב, tiškav
וַיַעַן־יְהוָה, wayaʕan־yhwa
וַיָבוֹֹא, wayavwo'
יַרְעֵם, yarʕem
וְחֵךְ, wħex
תִצְדָק, tit͡sdaq
תִצְדָק, tit͡sdaq
שָׁמְרָה, šamra
בְהֵמוֹֹת, vhemwot
חֲבֹשׁ, ħavoš
חִבֵּשׁ, ħibeš
שְׂפָתָיו, sfatayw
אֹכְלִים, oxliym
יִתְבּוֹֹנָן, yitbwonan
עֶשֶׂר, ʕeser
עָשָׂר, ʕasar
יְבָרֲכֶךָּ, yvaraxeka
כַּצֵל, kat͡sel
לֹא־זַכּוּ, lo'־zak
וְתִקְוַת, wtiqwat
שְׁלַח־נָא, šlaħ־na'
בְּסֵתֶר, bseter
בַּסֵתֶר, baseter
לְבָבִי, lvavi
וָאֵפֶר, wa'efer
אִתוֹֹ, itwo
אֹתוֹֹ, otwo
חֹק, ħoq
וּלְפָנָיו, lfanayw
שָׁנִים, šaniym
לְרַגְלָיו, lraglayw
אִוָּלֶד, ialed
תִזְעָק, tizʕaq
כָּל־חַכְמֵי־לֵב, kal־ħaxmey־lev
שָׁחַת, šaħat
יַשְׂגִיב, yasgiyv
לַעֲוֺנִי, laʕawoni
וְאַרְבָּעִים, w'arbaʕiym
אֹסִיף, osiyf
יַעֲלוּ, yaʕal
וְעַל־פֶּתַח, wʕal־petaħ
יַחְפּוֹֹז, yaħpwoz
חֻבָּלָה, ħubala
וַיִלְבָּשֵׁנִי, wayilbašeni
מָאַסְתִי, ma'asti
וַתְטַהֲרֵם, watṭaharem
בָּרְחוּ, barħ
וְכִי־יִפְקֹד, wxi־yifqod
הֹצֵאתָנִי, hot͡se'tani
אֵת־כָּל־גָבֹהַ, et־kal־gavoha
עַל־דַרְכֵיהֶם, ʕal־darxeyhem
בְיָדָם, vyadam
תָשִׁית, tašiyt
בְּרָן־יַחַד, bran־yaħad
מִי־פִלַג, mi־filag
מִפָּנֶיךָ, mipaneyxa
וְכִחֶשׁ, wxiħeš
כַּשְׂדִים, kasdiym
תִכְלֶנָה, tixlena
וַיְנַחֲמוּ, waynaħam
וַיִקְרָא, wayiqra'
יָצְאָה, yat͡s'a
רֹאִי, ro'i
הַלְמַעַנְךָ, halmaʕanxa
מְנַחֲמֵי, mnaħamey
מְבֹרָךְ, mvorax
חֶבְלֵיהֶם, ħevleyhem
וַתֹאכְלֵם, wato'xlem
וּלְרוּחַ, lrħa
[תוּשִׁיָה, [tšiya
וּלְפֹעֲלִי, lfoʕali
חָלָב, ħalav
סָגַר, sagar
וּכְאֹרַח, x'oraħ
עִבַּר, ʕibar
וְחַיָתָם, wħayatam
וַיֶאְסֹר, waye'sor
כִּי־תִמְאַס, ki־tim'as
כִּי־תַעֲשֹׁק, ki־taʕašoq
הֲלֹא־אֹזֶן, halo'־'ozen
אִם־עָוֶל, im־ʕawel
מָאֲסוּ, ma'as
תַנְחוּמֹתֵיכֶם, tanħmoteyxem
אָשִׂיחָה, asiyħa
הִנֵנוּ, hinen
הֶאֱבַדְתָ, he'evadta
בְּעוֹֹר, bʕwor
וְאֵין־דֹבֵר, w'eyn־dover
דָמִי, dami
וְיִרְאַת, wyir'at
אִמְרֵי־יֹשֶׁר, imrey־yošer
בְּאָזְנֵינוּ, b'azneyn
וְאֹהֶל, w'ohel
כַּאֲפִיק, ka'afiyq
בִּלְבָבָם, bilvavam
כִחַדְתִי, xiħadti
מֵרֶדֶת, meredet
יִגַשׁוּ, yigaš
כְנֵפֶל, xnefel
כְּמוֹֹ־אֵשׁ, kmwo־'eš
אִם־נִפְתָה, im־nifta
יַחְתוֹֹם, yaħtwom
תִרְאוּ, tir'
וַתִשַׁק, watišaq
כִּי־אָמְנָם, ki־'amnam
וּבְהַמְרוֹֹתָם, vhamrwotam
מַעְבָּדֵיהֶם, maʕbadeyhem
הסערה, hsʕr
אֲשֶׁר־יָקוֹֹט, ašer־yaqwoṭ
לְעֵינֵיהֶם, lʕeyneyhem
וּמִי־אָמַר, mi־'amar
וָגֹבַה, wagova
וַתִבְעַר, wativʕar
יְעַקְבֵם, yʕaqvem
עַרְבֵי־נָחַל, ʕarvey־naħal
עִמָהֶם, ʕimahem
דְרָכָי, draxay
עַל־הַנְעָרִים, ʕal־hanʕariym
אֶשְׂחַק, esħaq
בְּעֵט־בַּרְזֶל, bʕeṭ־barzel
מִמַטְמוֹֹנִים, mimaṭmwoniym
חֲרוּצִים, ħart͡siym
תְמוּנָה, tmna
לוּ־יֵשׁ, l־yeš
עַד־יָרֵחַ, ʕad־yareħa
הֲסִיתְךָ, hasiytxa
מִכַּעַשׂ, mikaʕas
יוּבָל, yval
לְמַכְבִּיר, lmaxbiyr
תְשַׁלַחְנָה, tšalaħna
מִבֹּקֶר, miboqer
זְמִרוֹֹת, zmirwot
וּמַה־שָׁדַיִם, ma־šadayim
וַאֲסַפֵּרָה, wa'asapera
וְתֹפֶת, wtofet
[יְלָדָיו], [yladayw]
מֹצָא, mot͡sa'
לִמְשֹׁפְטִי, limšofṭi
וּפָרַשְׂתָ, farasta
דֶשֶׁא, deše'
לֹא־לְעֹלָם, lo'־lʕolam
מִנְהֶם, minhem
נַפְשָׁם, nafšam
כִּי־תְמוֹֹל, ki־tmwol
תִכְרַעְנָה, tixraʕna
וְהָדָר, whadar
כִּי־רִצַץ, ki־rit͡sat͡s
רְתָמִים, rtamiym
מְשַׁחֲרֵי, mšaħarey
אִם־יִשְׁמְעוּ, im־yišmʕ
הַתְשַׂחֶק־בּוֹֹ, hatsaħeq־bwo
לְעַשְׁתוּת, lʕaštt
אַל־תִשְׁאַף, al־tiš'af
וְגַם־אֲנִי, wgam־'ani
פְּנֵי־כִסֵה, pney־xise
לִפְנֵי־אֵל, lifney־'el
וַתִפְקְדֶנוּ, watifqden
קָמוּ, qam
תָכִין, taxiyn
אַךְ־שָׁוְא, ax־šaw'
עַל־יְדֵיהֶם, ʕal־ydeyhem
אֵתָן, etan
קַלֹתִי, qaloti
כִּי־בוּל, ki־vl
לֹא־יַעֲנֶה, lo'־yaʕane
וְעָדֵיכֶם, wʕadeyxem
וְאֹצְרוֹֹת, w'ot͡srwot
אִם־כִּסִיתִי, im־kisiyti
בַּטָמוּן, baṭamn
וּבֹאוּ, vo'
חָתֻם, ħatum
יֹאחֵז, yo'ħez
עַתָה, ʕata
וִיבַצְעֵנִי, wiyvat͡sʕeni
בְּכָל־עֵת, bxal־ʕet
יָשְׁרוֹֹ, yašrwo
מֶלֶךְ, melex
הוֹֹרוּנִי, hworni
לְבֵיתוֹֹ, lveytwo
מַה־תַעֲשֶׂה, ma־taʕase
אִם־עַל־שַׁדַי, im־ʕal־šaday
הֲלֹא־הֵם, halo'־hem
בַסֻכָּה, vasuka
יִתְמֹכוּ, yitmox
אָרְחִי, arħi
וַיִשְׁבְּתוּ, wayišbt
וַיֹאכְלוּ, wayo'xl
בְסָפֶק, vsafeq
אֲנִי־רָאִיתִי, ani־ra'iyti
תֹאבֵד, to'ved
הָשֵׁב, hašev
וְנִמְלַט, wnimlaṭ
לְגַלִים, lgaliym
אֲדָנֶיהָ, adaneyha
מִבְּלִי־טָרֶף, mibli־ṭaref
לְזַעֲקָתִי, lzaʕaqati
הַוּוֹֹת, hawot
יַהֲרָג־כָּעַשׂ, yaharag־kaʕas
וְאֶת־קַשׁ, w'et־qaš
עִצְבוּנִי, ʕit͡svni
וְלֹא־עָרַךְ, wlo'־ʕarax
וְאַחְדְלָה, w'aħdla
הֶאָנֹכִי, he'anoxi
הֲתִקְשָׁר־רֵים, hatiqšar־reym
וְזֶה־חָזִיתִי, wze־ħaziyti
חֲתַת, ħatat
שֹׁרְרוּ, šorr
חֶלְקָתָם, ħelqatam
עָתְקוּ, ʕatq
הוֹֹדִיעֵנוּ, hwodiyʕen
בִּעוּתֵי, biʕtey
עַכָּבִישׁ, ʕakaviyš
אֱלֵי־קָבֶר, eley־qaver
וְתַעֲלֻמָה, wtaʕaluma
בְמֹאזְנֵי־צֶדֶק, vmo'zney־t͡sedeq
אֶת־פִּיהוּ, et־piy
מַשְׁרִישׁ, mašriyš
לְעֵינָי, lʕeynay
קְשִׂיטָה, qsiyṭa
מִגֶבֶר, migever
[יָשִׁיב], [yašiyv]
עֲמָקִים, ʕamaqiym
תֶחְדָל, teħdal
בָּנֶיךָ, baneyxa
וְאֹתִי, w'oti
כְּנֶשֶׁר, knešer
כְּנַעֲנִים, knaʕaniym
צְעִירִים, t͡sʕiyriym
לְפֹעֲלֵי, lfoʕaley
וְתִכְרוּ, wtixr
וַיְדַבְּרוּ־בִי, waydabr־vi
יִתְחַפֵּשׂ, yitħapes
רָאשִׁים, ra'šiym
בְמָתְנָיו, vmatnayw
יַפְרִחַ, yafriħa
חֹרֵי, ħorey
וְעַל־עֲצַת, wʕal־ʕat͡sat
תַנְחֵם, tanħem
יִלָפְתוּ, yilaft
בִּשְׂעִפִּים, bisʕipiym
תִירָא, tiyra'
בְעֵינֵיהֶם, vʕeyneyhem
וְרֵעַ, wreʕa
וְהַעֲלִיתֶם, whaʕaliytem
הִבִּיטוּ, hibiyṭ
[שְׂרִידָיו], [sriydayw]
בָּרָד, barad
רוֹֹצֵחַ, rwot͡seħa
צֹאנִי, t͡so'ni
וְאַתָה, w'ata
אוֹֹרֵהוּ, wore
יִגְעֶה־שׁוֹֹר, yigʕe־šwor
וּכְעָב, xʕav
תִשְׁכָּן־עָלָיו, tiškan־ʕalayw
וּמְצוּדוֹֹ, mt͡sdwo
וּמָקוֹֹם, maqwom
וַיְחֻנֶנוּ, wayħunen
יֵחָת, yeħat
כְּאֵבִי, k'evi
[תַחְתָיו], [taħtayw]
יִשְׁלָיוּ, yišlay
הַצַעֲקָתוֹֹ, hat͡saʕaqatwo
שָׁכַבְתִי, šaxavti
כִּימָה, kiyma
וּמִבֶּטֶן, mibeṭen
גוּרוּ, gr
כִּי־נָטָה, ki־naṭa
כְּפֶרֶץ, kferet͡s
עֵדֶר, ʕeder
וְהוּא־עָשָׂה, w'־ʕasa
לֹא־חָשְׂכוּ, lo'־ħasx
בְחִכִּי, vħiki
יִשְׁרֵהוּ, yišre
אֹנוֹֹ, onwo
אֶשְׁכְּחָה, eškħa
יִמְצְאוּ־קָבֶר, yimt͡s'־qaver
עֵדִי, ʕedi
מַה־יָדַע, ma־yadaʕ
זְעֵיר, zʕeyr
יִדְפֶנוּ, yidfen
דְמָמָה, dmama
נְעוּרָי, nʕray
אַמִיץ, amiyt͡s
כִּי־כִסָה, ki־xisa
וְסוּר, wsr
וַתִקַח, watiqaħ
עַל־כַּפַּיִם, ʕal־kapayim
אֶל־פָּנֶיךָ, el־paneyxa
יִרְחֲקוּ, yirħaq
חָצִיר, ħat͡siyr
כֹּל, kol
בְּלִיָעַל, bliyaʕal
קָו, qaw
לֹא־יִכְבָּד, lo'־yixbad
גֵוָה, gewa
עֵיפָתָה, ʕeyfata
חֲמוֹֹר, ħamwor
נְדַבֵּר, ndaber
עַד־בִּלְתִי, ʕad־bilti
עָב, ʕav
אַדְמָתִי, admati
יִמְצָאוּהוּ, yimt͡sa'
בִּשְׁחִין, bišħiyn
בַּמָוֶת, bamawet
לָרוּחַ, larħa
בָּרוּר, barr
יִכֶל, yixel
וְנַחַת, wnaħat
הַבָּאָה, haba'a
מַה־תַעֲשֶׂה־לוֹֹ, ma־taʕase־lwo
הִנֵה־זֹאת, hine־zo't
וְלֵב, wlev
בִּשְׁרִירֵי, bišriyrey
עַרְשִׂי, ʕarsi
הֲלֹא־צָבָא, halo'־t͡sava'
בְּצָרֶיךָ, bt͡sareyxa
הִקְשִׁיחַ, hiqšiyħa
צֵידוֹֹ, t͡seydwo
אִם־יָמוּת, im־yamt
לְשׁוֹֹנִי, lšwoni
וָחֶסֶד, waħesed
יְחַכְּמֵנוּ, yħakmen
נִתָעוּ, nitaʕ
יַאֲמִינוּ, ya'amiyn
וּתְחוֹֹלֵל, tħwolel
כַּעְשִׂי, kaʕsi
וַיְפַצְפְּצֵנִי, wayfat͡spt͡seni
כִּי־קוֹֹל, ki־qwol
מִנִשְׁמַת, minišmat
חִכּוֹֹ, ħikwo
שָׂכִיר, saxiyr
שַׂמְתִי, samti
רֹאשׁוֹֹ, ro'šwo
אֵי, ey
שֵׁם־הָאַחַת, šem־ha'aħat
וַיְחִי, wayħi
תְשָׁרֵשׁ, tšareš
תִשָׂאֵנִי, tisa'eni
עַד־בִּלְעִי, ʕad־bilʕi
הִגַדְתָ, higadta
וַיִשָׂא, wayisa'
אִוְּתָה, ita
אַל־יֵרֶא, al־yere'
לֹא־מוּצָק, lo'־mt͡saq
וָאֶתְמַלְטָה, wa'etmalṭa
בֵינֵיהֶם, veyneyhem
אֲפִיקִים, afiyqiym
אִם־יִכָּרֵת, im־yikaret
אֶל־אֶרֶץ, el־'eret͡s
וְנֶחְבָּאוּ, wneħba'
הָעֲתִידִים, haʕatiydiym
שׁוּעֲךָ, šʕaxa
יֶשַׁע, yešaʕ
טוּבוֹֹ, ṭvwo
לֹא־בְדַעַת, lo'־vdaʕat
וְאֶת־הָרָע, w'et־haraʕ
אֶל־אָוֶן, el־'awen
וַיִקְרַע, wayiqraʕ
מִשֻׁט, mišuṭ
אִם־זַךְ, im־zax
לְלָבִיא, llavi'
חֻקוֹֹת, ħuqwot
וַיִרְצֵהוּ, wayirt͡se
עַד־נֶצַח, ʕad־net͡saħ
וְאֵשׁ, w'eš
יְדֻכָּא, yduka'
עַל־בְּלִי־מָה, ʕal־bli־ma
על־[עֲלֵי־], ʕl־[ʕaley־]
כִּבְלִי־דָעַת, kivli־daʕat
כָּל־אֶחָיו, kal־'eħayw
וַיַעֲשׂוּ, wayaʕas
תְיַבֵּשׁ, tyabeš
לֵאמֹר, le'mor
בְּרָעָב, braʕav
פָּדָה, pada
וַיִרְעוּ, wayirʕ
בְּעוֹֹרִי, bʕwori
בֵּצֶיהָ, bet͡seyha
הַנֹתֵן, hanoten
יִשְׂאוּ, yis'
בַּזִקִים, baziqiym
וְכָל־דְבָרַי, wxal־dvaray
לְלֹא־כֹחַ, llo'־xoħa
אִם־עַל־פִּיךָ, im־ʕal־piyxa
חַתוּ, ħat
בְּנֶפֶשׁ, bnefeš
תַרְשִׁיעֵנִי, taršiyʕeni
הֲתֹצִיא, hatot͡si'
וּמִקְנֵהוּ, miqne
בְּחֵמָה, bħema
אֶל־אֱלִיפַז, el־'eliyfaz
אַל־יִדְרְשֵׁהוּ, al־yidrše
וְאֶעֱנֶה, w'eʕene
תֵדָע, tedaʕ
וְעוֹֹד, wʕwod
לִי־הוּא, li־'
עֲמֻקוֹֹת, ʕamuqwot
גַם־חֹם, gam־ħom
כְּדוּד, kdd
גָדִישׁ, gadiyš
שִׁמְעָה־לִי, šimʕa־li
לַהֲמוֹֹן, lahamwon
וּבִגְדֵי, vigdey
יְזֹרֶה, yzore
מִשְׁלֵי־אֵפֶר, mišley־'efer
כַּזַיִת, kazayit
אִם־כִּרְאוֹֹת, im־kir'wot
מֵאֲבוֹֹתָם, me'avwotam
[חֳמַרְמְרוּ], [ħamarmr]
יִשְׁתֶה־לַעַג, yište־laʕag
תְסַמֵר, tsamer
עַל־יָתוֹֹם, ʕal־yatwom
יִסוֹֹר, yiswor
יְזֹרְבוּ, yzorv
וַיָמוּתוּ, wayamt
הִקִיפוּ, hiqiyf
יָרִיחַ, yariyħa
וַתְסִיתֵנִי, watsiyteni
נִתְקוּ, nitq
עוּגָב, ʕgav
יֵשׁ־בֵּינֵינוּ, yeš־beyneyn
אֶת־בָּנָיו, et־banayw
תַתִיכֵנִי, tatiyxeni
[שַׁדוּן, [šadn
תָעֻפָה, taʕufa
חַי־אֵל, ħay־'el
וְיָתוֹֹם, wyatwom
תְסֻלֶה, tsule
הִשָׁמֶר, hišamer
אַחֶיךָ, aħeyxa
גַם־הוּא, gam־'
יַחְלְמוּ, yaħlm
מִנוּ־לִי, min־li
וְיִבָשׁוּ, wyivaš
לִבְלִי־אֹכֶל, livli־'oxel
צַעֲקַת־דָל, t͡saʕaqat־dal
צֵל, t͡sel
כְמוֹֹ־אָרֶז, xmwo־'arez
לְדִבְרֵיכֶם, ldivreyxem
יִשְׁכָּחֵהוּ, yiškaħe
וַיְפַרְפְּרֵנִי, wayfarpreni
הֶאָח, he'aħ
וְאֵלַי, w'elay
וּמִגֵז, migez
לְחֵקֶר, lħeqer
עַד־רַחֲבֵי־אָרֶץ, ʕad־raħavey־'aret͡s
לְמָרֵי, lmarey
אֶל־פִּיהוּ, el־piy
הַחֵקֶר, haħeqer
אֶת־מִי, et־mi
וְיַעֲבֹדוּ, wyaʕavod
כִּי־מַעֲשֵׂה, ki־maʕase
מָחַץ, maħat͡s
