list,           Map1
שָׁלוֹֹם, šalom
הַיַעַר, hayaʕar
רָאֹה, ra'o
רָאָה, ra'a
רְאֵה, r'e
עוֹֹלָם, ʕolam
מִתוֹֹךְ, mitox
יָד, yad
הוֹֹלֵךְ, holex
מֶלֶך, melex
מָלַך, malax
יַחְדָו, yaħdaw
קְטַנָה, qṭana
לֵב, lev
לָה, la
רוּחַ, ruaħ
גָדוֹֹל, gadol
רֶגַע, regaʕ

הַבַּחוּרִים, habaħurim
הַכַּף, hakaf
הַזֶה, haze
רַק, raq
הַיוֹֹם, hayom
שְׁנֵי, šney
שֵׁנִי, šeni
שִׁנֵי, šiney
וְאִם, w'im
יָם, yam
בְּלֵב, blev
מִפָּנַי, mipanay
מִפְּנֵי, mipney
כֹּה, ko
בָּהִיר, bahir
כְּבָר, kvar
פֹּה, po
פֶה, fe
בְּנֵי, bney
בְנֵי, vney
קוּמִי, qumi
מֵעַל, meʕal
הֶהָרִים, heharim
עֵת, ʕet
צִפּוֹֹר, t͡sipor
מָלֵא, male'
מְלֹא, mlo'
יֵשׁ, yeš
וּפִתְאֹם, ufit'om
הָאֵשׁ, ha'eš
בַּת, bat
הַנֹעַר, hanoʕar
הַנַעַר, hanaʕar

בַּצֵל, bat͡sel
יֵצֵא, yet͡se'
יָצָא, yat͡sa'

יוֹֹדֵעַ, ywodeʕa
לוֹֹ,, lwo,
הֲלֹא, halo'
הַבְּרֵכָה, habrexa
הַבְּרָכָה, habraxa
בַּלַיְלָה, balayla
בָּה, ba
שְׁתֵי, štey
זָהָב, zahav
זְהַב, zhav
עַיִן, ʕayin
עֵין, ʕeyn
יוֹֹשֵׁב, ywošev
השָׁחַר., hašaħar
עוֹֹמֵד, ʕwomed
בִּרְכַּת, birkat
בְּרֵכַת, brexat
בִּדְמָמָה, bidmama

כַּאֲשֶׁר, ka'ašer

נַפְשִׁי, nafšiy

בֵּית, beyt
בַּיִת, bayit

אַרְצָה, art͡sa
חֹרֶשׁ, ħoreš
חֹדֶשׁ, ħodeš
חָדָשׁ, ħadaš
כַּנְפֵי, kanfey
דִבֶּר, diber
דַבֵּר, daber
דָבָר, davar
לְבַב, lvav
מוּל, mul
בִּי, biy
שָׁמָיִם, šamayim
רַךְ, rax
רֹךְ, rox

דִמְעוֹֹת, dimʕot
דְמָעוֹֹת, dmaʕot
שְׁחֹרָה, šħora
שְׁמֵי, šmey

כֶּסֶף, kesef
פְּרִי, pri
הַשָׂדֶה, hasade
דֶרֶך, derex
נִתַן, nitan
נָתַן, natan
בּוֹֹ, bo
הַכֹּל, hakol

שׁוּב, šuv
קֹדֶשׁ, qodeš
אַתָה, ata
מַיִם, mayim
מִיָם, miyam
פִּי, pi
אוֹֹר, or,
אַפּוֹֹ, apo
זוֹֹ, zo

גַל, gal
וְאֵשׁ, w'eš
הַמַלְאָךְ, hamal'ax
בִּלְתִי, biltiy

סוֹֹד, sod
זֹהַר, zohar
לְבָבוֹֹ, lvavo
צְאִי, t͡s'i
שַׁחַר,, šaħar,
נֵר, ner
נֶפֶשׁ, nefeš
כּוֹֹכְבֵי, koxvey
מְקוֹֹם, mqom
מָקוֹֹם, maqom
תְכֵלֶת, txelet
לִבּוֹֹ, libo

<<<<<<<<<<<



מַר, mar
לִבֵּנוּ, libenu
טַל, ṭal
בַּסֵתֶר, baseter

דֶשֶׁא, deše'
נַפְשָׁם, nafšam
עִיר, ʕir

אַחַי,, aħay,
קֵן, qen

דְמָמָה, dmama

עֶגְלוֹֹן, ʕeglwon
רֹאשׁוֹֹ, ro'šo
בִּלְשׁוֹֹן, bilšon
בְּלֵיל, bleyl
לַיְלָה, layla
לךָ,, lxa,
לךְ,, lax,
יַעַר, yaʕar

סֶלַע, selaʕ

חֵפֶץ, ħefet͡s
חָפֵץ, ħafet͡s
זִיז, ziz

אֱלֹהִים,, elohiym,
דָם, dam
אֶבֶן, even
מֵאָז, me'az

פתְאֹם, pit'om,
הַשֶׁמֶשׁ, hašemeš



רֹאשׁ, ro'š

שְׁנַת, šnat
הָבָה, hava



שְׂפַת, sfat
קְטַנָה, qṭana,
עֶרֶב, ʕerev
זוֹֹ, zwo,
שֶׁמֶשׁ, šemeš
נָא, na'

כֹּחַ, koaħ
שָׁם,, šam,
יוֹֹם, yom

יָדוֹֹ, yado
אָסַף, asaf
אָסֹף, asof



מַלְאָךְ, mal'ax
מָוֶת, mawet
מוֹֹת, mot
בְּלִי, bli
בֹּקֶר, boqer
אַחֵר, aħer
אַחַר, aħar
יָשָׁן, yašan
יָשֵׁן, yašen
בְּרָכָה, braxa
בְּרֵכָה, brexa
וְאֶת, w'et
וְאַתְ, w'at

אִמִי, imi
קַל, qal
שָׁב, šav
הַטַל, haṭal

תָמִיד, tamid
יָרַד, yarad
יֵרֵד, yered
עֹז, ʕoz
הוֹֹד,, hod,
נָהָר, nahar
צְחוֹֹק, t͡sħoq
צֵל, t͡sel
עָלָה, ʕala
עָלֶה, ʕale
אֵשׁ, eš,
שָׁחַר, šaħar
בָּדָד, badad
גַרְגֵר, garger
עֲנַן, ʕanan
שַׁבָּת,, šabat,
כּוֹֹכָב, koxav
אִי, i
עֹז, ʕoz
עַז, ʕaz
לִי, liy
טוֹֹב, ṭov
לֶחֶם, leħem
רֶגֶל, regel
צַח, t͡saħ
תַפּוּחַ, tapuaħ
אָבִי, avi
אָבִיב, aviv
יֶלֶד, yeled
עֵץ, ʕet͡s
בְּכִי, bxi
חַד, ħad
צֵא, t͡se'
פָּז, paz
אֶמֶת, emet
צַלְמָוֶת, t͡salmawet
נָקִי, naqi
<<<<<<<<

הַזַעַם, hazaʕam
הָאִגֶרֶת, ha'igeret
תִזְכֶּה, tizke
אִם-כֵּן,, im-ken,
מֵעֵמֶק,, meʕemeq,
וְרוּחוֹֹ, wruħwo
אַדְמוֹֹנִי, admwoniy
וּמְנוּחָה, umnuħa
וְכִי, wxiy
וְנַפְשׁוֹֹ, wnafšwo
מִמְקוֹֹמָם, mimqwomam
וַיַחְמֹל, wayaħmol
בָנִים, vaniym
בָּנִים, baniym
עַל-רֹאשׁ, ʕal-ro'š
אָמוּת, amut
אַמוֹֹת, amwot
מֵאַחֲרֵי, me'aħarey
מֵאַחֲרַי, me'aħaray
תָעָה, taʕa
גִיל, giyl
בְּשׁוּרָה, bšura
חַיָיו,, ħayayw,
בֶּן-שַׁלֵשִׁים, ben-šalešiym
בֶּן-שִׁלֵשִׁים, ben-šilešiym
מִסָבִיב, misaviyv
עַל-הַר, ʕal-har
בְּנַחַת, bnaħat
הַדַקוֹֹת, hadaqwot
וְאֵלֶה, w'ele
וַיִז, wayiz
וְצִלָם, wt͡silam
וְצֶלֶם, wt͡selem
בִכְיִי, vixyiy
זָהֳרָה, zahara
וְגַרְגֵר, wgarger
צְמֵא, t͡sme'
צָמֹא, t͡samo'
לַעֲבֹר, laʕavor
לֶעָבָר, leʕavar
הָאֲרִיאֵל,, ha'ariy'el,
אב,, v,
וַיַכְבֵּד, wayaxbed
יִמְצְאוּ, yimt͡s'u
אֶת-שְׁלֹמֹה, et-šlomo
הַצָעִיר, hat͡saʕiyr
וַיַכֵּר, wayaker
עָלֶיהָ, ʕaleyha
מֶלֶךְ,, melex,
מֶלֶך,, melex,
מִלֵאתִי, mile'tiy
מָלֵאתִי, male'tiy
וּצְאִי, ut͡s'iy
אֶרֶץ,, eret͡s,
אָרֶץ,, aret͡s,
וַיַאַסְפוּ, waya'asfu
וַיֵאָסְפוּ, waye'asfu
הָאוֹֹר!, ha'wor!
שֶׁכֹּה, šeko
נַהֲמַת, nahamat
בַחֲרָדָה, vaħarada
בַּחֲרָדָה, baħarada
מִכְּנַף, miknaf
בְּשָׁלוֹֹם, bšalwom
הַגָדוֹֹל,, hagadwol,
לַשָׁוְא, lašaw'
שַׁאֲרָתִי., ša'aratiy.
פְנִנָה, fnina
שְׁאָגָה, š'aga
אַבִּיטָה, abiyṭa
אֲלֵיהֶם,, aleyhem,
הַשְׂרוּפוֹֹת, hasrufwot
אֶת-רֹאשִׁי, et-ro'šiy
אֶת-רָאשֵׁי, et-ra'šey
וּפָנָיו, ufanayw
בֹּאוֹֹ, bo'wo
בָּאוּ, ba'u
מַרְגִישׁ, margiyš
נֶהְדָר, nehdar
חֲלַל, ħalal
חָלָל, ħalal
רְאוּ,, r'u,
אֶת-הָאֵשׁ, et-ha'eš
לְפָנַי:, lfanay:
הַבְּרֵכָה,, habrexa,
בִּצְחוֹֹק, bit͡sħwoq
הַיְשׁוּעָה, hayšuʕa
רְשָׁפִים, ršafiym
לָרֹב,, larov,
וַיַעֲבֹר, wayaʕavor
בִּפְנֵי, bifney
טוֹֹבָה,, ṭwova,
שֵׁן, šen
אָכַל, axal
אֹכֶל, oxel
הַתַמָה,, hatama,
עָלְתָה, ʕalta
רוּחוֹֹ, ruħwo
הָאֲחָיוֹֹת, ha'aħaywot
הַנָהָר., hanahar.
כִּימֵי, kiymey
אֵימָה,, eyma,
כְּתָרִים, ktariym
יָדַעְתִי, yadaʕtiy
צִפּוֹֹרִי, t͡sipworiy
הָעֵצִים,, haʕet͡siym,
לֵאלֹהָיו,, le'lohayw,
אַתֶם, atem
כָּאֲרִי, ka'ariy
גִדַל, gidal
גָדֵל, gadel
מִדַרְכּוֹֹ, midarkwo
יָפֶה,, yafe,
מַבִּיט, mabiyṭ
יָבֵשׁ, yaveš
תוֹֹעִים, twoʕiym
תוֹֹעִים, twoʕiym
כַּכָּתוּב, kakatuv
מֵאַרְצָה, me'art͡sa
אֲלֵיהֶם, aleyhem
הוֹֹרַדְתִי, hworadtiy
שְׁעַת, šʕat
שְׁקָלִים, šqaliym
הַסְלָעִים, haslaʕiym
אֶת-אֱלֹהֵי, et-'elohey
וְקוֹֹלוֹֹ, wqwolwo
מָרוֹֹם,, marwom,
רְאִינוּךָ, r'iynuxa
וְרָכַב, wraxav
וְאָבַד, w'avad
וָאֹבַד, wa'ovad
וַיֶחֱרַד, wayeħerad
הַשָׁרֵת, hašaret
לִבִּי,, libiy,
יְצַוֶּה, yt͡saue
וּבְקוֹֹל, uvqwol
בְּעֵינֵיהֶם..., bʕeyneyhem...
הַזֶה?, haze?
צִיוֹֹן, t͡siywon
צִיוֹֹן, t͡siywon
הַיְחַפֵּשׂ, hayħapes
וְהֵן, when
מְאֹד., m'od.
עוֹֹף, ʕwof
עוּף, ʕuf
הָאֶחָד, ha'eħad
מַזְהִירִים, mazhiyriym
והוגהה, whwgh
וּמֵאַיִן, ume'ayin
בְצַוָּארָה, vt͡saua'ra
בְּצַוָּארָה, bt͡saua'ra
זָקֵן,, zaqen,
לְבָבָם, lvavam
הַדְרוֹֹר, hadrwor
נִרְאִים,, nir'iym,
וְאַחֲרוֹֹן, w'aħarwon
ואַחֲרוֹֹן, w'aħarwon
וַתֵרֶד, watered
וַתֵרֵד, watered
הָרָעָה, haraʕa
הָרֹעֶה, haroʕe
פְּלִשְׁתִי, plištiy
"אִי, "'iy
בְּחֹדֶשׁ,, bħodeš,
לְגֵיְא, lgey'
לְגֵיא, lgey'
כָלָתָה, xalata
כָלְתָה, xalta
לִרְאוֹֹת, lir'wot
לִרְאֹות, lir'owt
הִתְאוֹֹשְׁשׁו, hit'woššw
הִתְאוֹֹשְׁשוּ, hit'wošשu
בספר, vsfr
בְסֵפֶר, vsefer
לִבָּה,, liba,
נִשְׁעָן, nišʕan
נִשְׁעַן, nišʕan
וּבְאֶפֶס, uv'efes
בְכֹחַ, vxoħa
בְּכֹחַ, bxoħa
לְמַרְאֶה,, lmar'e,
בְּשֶׁלְמָה, bšelma
הֶחֱרִישׁוּ, heħeriyšu
מהדורת, mhdwrt
בִּנְכֶם, binxem
וְאֶשְׁמֹר, w'ešmor
וַתִרְמֹז, watirmoz
אֵדַע, edaʕ
תרנ"א., trn"'.
שָׁמָה, šama
וַיֵדֶא, wayede'
אָבָדָה, avada
אָבְדָה, avda
קְרוֹֹבָה, qrwova
מַחֲרִישׁ, maħariyš
הַמַשְׁבֵּר, hamašber
הַמִשְׁבָּר, hamišbar
לַעֲלוֹֹת, laʕalwot
אוֹֹמֵר, womer
בַחֲצַר, vaħat͡sar
בַּחֲצַר, baħat͡sar
אָהָבְתִי?, ahavtiy?
בִּפְאַת, bif'at
לַפֶּרַח, laperaħ
לְפֶרַח, lferaħ
לַיְלָה,, layla,
יצחק, yt͡sħq
וַתָעָף, wataʕaf
בְּבֵית, bveyt
כַּכֶּלֶב, kakelev
הַמִזְרָח,, hamizraħ,
צוּרִים, t͡suriym
הַקַיִץ, haqayit͡s
הֵקִיץ, heqiyt͡s
מְלָכִים, mlaxiym
הַדִמְעָה, hadimʕa
אָבָק, avaq
אֲבַק, avaq
דְמָעוֹֹת,, dmaʕwot,
רַבּוּ, rabu
הַשׁוֹֹמֵם, hašwomem
בַיָמִים, vayamiym
בַּיָמִים, bayamiym
הַמָיְמָה., hamayma.
עַפְעַפֶּיהָ, ʕafʕapeyha
קוֹֹשְׁרִים, qwošriym
עִיֵי, ʕiyey
נְקָמוֹֹת,, nqamwot,
הָעֲשָׂבִים, haʕasaviym
וְלוּלֵא, wlule'
תֵבֵל, tevel
מַלְכַּת, malkat
זוֹֹלֵף, zwolef
לַעֲשׂוֹֹת, laʕaswot
הָאֲבָנִים, ha'avaniym
עַל-בִּרְכָּיו, ʕal-birkayw
בִּנְקֻדוֹֹת, binqudwot
לַבְּקָרִים,, labqariym,
תָבִיא, taviy'
בְּבֶטֶן, bveṭen
בַּבֶּטֶן, babeṭen
הַגְדוֹֹלָה., hagdwola.
וַיַעֲצֹם, wayaʕat͡som
יִשְׂרָאֵל,, yisra'el,
פְּלִשְׁתִים,, plištiym,
פְּלִשְׁתִים,, plištiym,
גָרַע, garaʕ
גָרַע, garaʕ
צְעִיר, t͡sʕiyr
צָעִיר, t͡saʕiyr
הַכֵּפִים, hakefiym
וַיְבַקֵשׁ, wayvaqeš
וַיְבַקֵש, wayvaqeש
מֵרָאשֵׁי, mera'šey
נִצֶבֶת, nit͡sevet
לֵיל,, leyl,
מְחוֹֹל, mħwol
מָחוֹֹל, maħwol
אֶל-לִבּוֹֹ, el-libwo
זוֹֹעֵף,, zwoʕef,
יָרְדוּ, yardu
וַיְכַלוּ, wayxalu
וַיִכְלוּ, wayixlu
בְּרַעַד, braʕad
כְבֵדָה, xveda
כָבְדָה, xavda
עֲצוּם, ʕat͡sum
עָצוּם, ʕat͡sum
אָזְנִי, azniy
וְכָל-יֶתֶר, wxal-yeter
בַּאֲפֵלַת, ba'afelat
קוֹֹלוֹֹ, qwolwo
הַשִׂיחִים, hasiyħiym
הַשִׂיחִים, hasiyħiym
וִיחַפֵּשׂ, wiyħapes
וַיְחַפֵּשׂ, wayħapes
וְעֵינֵיהֶם, wʕeyneyhem
הַשָׁמַיְמָה, hašamayma
זוֹֹעֵף, zwoʕef
וְהַדְבוֹֹרָה, whadvwora
עַל-הַמִזְבֵּחַ, ʕal-hamizbeħa
וּמֵימָיו, umeymayw
הַתַפּוּחַ, hatapuħa
תִישַׁן,, tiyšan,
אַהֲבָה,, ahava,
–עֵינַיִם, –ʕeynayim
מִשְׁנֵיהֶם, mišneyhem
מִשְׁנֵיהֶם, mišneyhem
אֶת-עֵינֵיהֶם, et-ʕeyneyhem
חִידוֹֹת, ħiydwot
מַעֲשִׂים, maʕasiym
מַעֲשִׁים, maʕašiym
קוֹֹלֵךְ, qwolex
כְּלֵי, kley
כֻּלִי, kuliy
שֶׁעוֹֹד, šeʕwod
אַחֲרָיו, aħarayw
יִמְלֹך, yimlox
וְרַחֲמִים, wraħamiym
וּפְנֵיהֶם, ufneyhem
וְשִׁירַת, wšiyrat
רַעַשׁ,, raʕaš,
תְפִלַת, tfilat
וַיִשְׁאַג, wayiš'ag
הַשָׁלוֹֹם, hašalwom
כַּחֵץ, kaħet͡s
מֵאוֹֹת, me'wot
וַיָסַר, wayasar
מַחֲבֹאֵי, maħavo'ey
וְאֵינָם, w'eynam
וּלְדוֹֹדִי, uldwodiy
וְאֵי, w'ey
וְחָרְדוּ, wħardu
עוֹֹדֶנִי, ʕwodeniy
בַּהֲמוֹֹן, bahamwon
רְאִי,, r'iy,
כְּאֶחָד, k'eħad
כַּמָה…, kama…
טוּסָה,, ṭusa,
עָבְרָה, ʕavra
עֶבְרָה, ʕevra
בָעֲמָקִים, vaʕamaqiym
בַּעֲמָקִים, baʕamaqiym
עֶרֶשׂ, ʕeres
שֵׁשׁ, šeš
וִעֲנוּקַת, wiʕanuqat
וַעֲנוּקַת, waʕanuqat
תַמָה, tama
לֹא-תִזְכֶּה, lo'-tizke
מַלְכוּת, malxut
יְפֵה, yfe
המהדורה, hmhdwr
דַקָה, daqa
הַגִבְעָה, hagivʕa
לְמוּלֵךְ,, lmulex,
וּבְתִתוֹֹ, uvtitwo
בַּחֲלוֹֹם, baħalwom
בַחֲלוֹֹם, vaħalwom
אֶת-אֱלֹהִים, et-'elohiym
פְּרוּשׂוֹֹת, pruswot
יְהוּדִים, yhudiym
וּנְהִי, unhiy
וַנְהִי, wanhiy
וַיִשְׁאַל, wayiš'al
לִבְכּוֹֹת, livkwot
לְבַכּוֹֹת, lvakwot
צְוִיץ,, t͡swiyt͡s,
אִמוֹֹ,, imwo,
הָאִילָנוֹֹת, ha'iylanwot
אַכְזָרִי, axzariy
וַיָעָף, wayaʕaf
עֵינֵיהֶם, ʕeyneyhem
אֶת-הַשָׁמַיִם, et-hašamayim
כִּשְׁנֵי, kišney
כִּשְׁנֵי, kišney
אֶל-מוּל, el-mul
הָאֲרִי,, ha'ariy,
וַאֲלַקְטָה, wa'alaqṭa
פְּרוּשָׁה, pruša
פְּרוּשָׂה, prusa
חֲלָלָה, ħalala
חִלְלָה, ħilla
הַפַּרְדֵס, hapardes
נוּדִי, nudiy
הָעֲלָמוֹֹת, haʕalamwot
מִבַּעַד, mibaʕad
רוּחָם,, ruħam,
זְמָן, zman
זְמַן, zman
מִבְּלִי, mibliy
וּבְאַחֲרִית, uv'aħariyt
טְהָר,, ṭhar,
הַשׂרִים, hasriym
שָׁמַיְמָה,, šamayma,
נַפְשָׁה, nafša
שְׁאֵרִית, š'eriyt
אֲלֵיהֶן, aleyhen
ם, m
מִבְּכִי, mibxiy
וּבִרְכַּת, uvirkat
וּתְרוּעַת, utruʕat
בְּמַעֲלֵה, bmaʕale
אַבָּא,, aba',
אבֹא,, vo',
הַדְמָעוֹֹת, hadmaʕwot
מִגָבֹהַ, migavoha
לָכֶם,, laxem,
מְלֵאֵי, mle'ey
וְעָרְפָּה, wʕarpa
וּבָה, uva
הַבְּהֵמָה, habhema
הָעַז, haʕaz
הָעֹז, haʕoz
לָשֵׂאת, lase't
תֵדַע,, tedaʕ,
עַל-זִיז, ʕal-ziyz
לְנַפְשׁוֹֹ,, lnafšwo,
נִשְׁבֹּר, nišbor
נִשְׁבַּר, nišbar
אֵלַיִךְ, elayix
תַרְבֶּינָה, tarbeyna
תִרְבֶּינָה, tirbeyna
מְגִלַת, mgilat
וַתֵלֵךְ, watelex
וַתֵלֶךְ, watelex
צָרֹף, t͡sarof
צֹרַף, t͡soraf
הַדְמוּת, hadmut
הַדְמוּת, hadmut
יְהוּדָה., yhuda.
יְהוּדַה., yhuda.
בְּנֹגַה, bnoga
מַעֲרָכָה, maʕaraxa
תַלְתַל, taltal
תַלְתַל, taltal
בְּאֶפֶס, b'efes
לְבַקֵשׁ, lvaqeš
אֹמֶץ, omet͡s
אַמֵץ, amet͡s
זָרוּחַ., zaruħa.
וּלְמִי, ulmiy
הַרֲרֵי, hararey
הַרְרֵי, harrey
גַן, gan
הֲמוֹֹנִים,, hamwoniym,
שְׁמוֹֹ, šmwo
בִּדְמָמָה,, bidmama,
בַּדְמָמָה,, badmama,
הִגִיעַ, higiyʕa
חֵן, ħen
יָשַׁב, yašav
כַּשֶׁמֶשׁ, kašemeš
בַּעֲלִיל, baʕaliyl
תַדְמוֹֹר,, tadmwor,
וַיֵלְכוּ, wayelxu
לְאֵין, l'eyn
הַצָנוּעַ,, hat͡sanuʕa,
יְהוּדַה,, yhuda,
יְהוּדָה,, yhuda,
אֶאֱסֹף, e'esof
בְּמוֹֹרַד, bmworad
וְנַפְשָׁם, wnafšam
וְנַפְשָם, wnafשam
חֲמוֹֹתָה, ħamwota
קוּם,, qum,
וַהֲדוֹֹם, wahadwom
חֳרָבוֹֹת,, ħaravwot,
נַעֲוַת, naʕawat
הַפְּלָאוֹֹת,, hapla'wot,
לְדוֹֹדִי, ldwodiy
וְכֵן, wxen
אֶלֶף, elef
בָּעֲרָה, baʕara
בּעֲרָה, bʕara
צִפֳּרִים, t͡sipariym
הַגִבְעָה., hagivʕa.
פָּנֶיךָ, paneyxa
פָּנָיִךְ, panayix
חֲנִיתוֹֹ, ħaniytwo
עוֹֹלָמִים., ʕwolamiym.
וַהֲשִׁיבוֹֹתִי, wahašiyvwotiy
מִשׁוּט, mišuṭ
רוֹֹאִים, rwo'iym
פְּקוּחָה, pquħa
הַחֲמוֹֹרִים, haħamworiym
קְדוֹֹשִׁים, qdwošiym
וְאֵינֶנָה,, w'eynena,
וְזָהָב, wzahav
לְפָנָיו., lfanayw.
הַשָׁמַיִם,, hašamayim,
טוֹֹבִים, ṭwoviym
טוֹֹבִים, ṭwoviym
וְהַמַלְאָךְ, whamal'ax
וְהַמָלְאָךְ, whamal'ax
שַׁחַק,, šaħaq,
רוֹֹפְאִים,, rwof'iym,
וּנְטִיעִים, unṭiyʕiym
תָקוּמִי, taqumiy
וּפְנִנָה, ufnina
בִּבְנֵי, bivney
שָׁמַיִם,, šamayim,
שָׁמָיִם,, šamayim,
שְׁלוּחָה, šluħa
סודרה, swdr
מַחֲנֶה, maħane
פְּגִימָה, pgiyma
רַעֲנָנָה, raʕanana
אֶת-לְבָבִי, et-lvaviy
לַכֹּל, lakol
לָאֲרִי,, la'ariy,
קבוצות, qvwt͡swt
עַל-כֹּל, ʕal-kol
אֲזַי, azay
כֻלָם,, xulam,
גִיל,, giyl,
וּלְבָנָה, ulvana
וְהַנְעָרוֹֹת, whanʕarwot
שֶׁקֶט,, šeqeṭ,
שָׁנָה,, šana,
שִׁנָה,, šina,
וַיָנַע, wayanaʕ
פֶּן, pen
אֶת-קְוֻצֹותַי, et-qwut͡sowtay
אֶת-קְוֻצוֹֹתַי, et-qwut͡swotay
בַּחֹרְשָׁה, baħorša
קֶרֶן, qeren
שָׂטָן,, saṭan,
כְּפֶשַׂע, kfesaʕ
הוֹֹד, hwod
מְצִלִים,, mt͡siliym,
כֹּל,, kol,
כְּלִילַת, kliylat
הַחַיִל, haħayil
הָחַיִל, haħayil
תרס"ה., trs".
גָדַלְתִי,, gadaltiy,
גָדַלְתִי,, gadaltiy,
וּמַלְאַךְ, umal'ax
וּמַלְאָךְ, umal'ax
לוּלֵא, lule'
הוּא,, hu',
לָהֶם,, lahem,
יַיְשִׁירוּ, yayšiyru
זָרְחָה, zarħa
לְדַבֵּר, ldaber
לְדָבָר, ldavar
מְלָאָה, mla'a
מְלֵאָה, mle'a
שֶׁפַע, šefaʕ
וִידֵיהֶם, wiydeyhem
עֳפָאיִם, ʕafa'yim
עֳפָאִים, ʕafa'iym
הַיָרֵחַ, hayareħa
הַיָרֵח, hayareħ
יָבֹא, yavo'
כְּלִיל, kliyl
כָּלִיל, kaliyl
לְרֹאשֵׁךְ, lro'šex
הַצוּק, hat͡suq
הַצוֹֹק, hat͡swoq
וַיַעֲטוּ, wayaʕaṭu
קְטַנוֹֹת,, qṭanwot,
קטנות,, qṭnwt,
נָחוּ, naħu
נָ, na
יָד,, yad,
הַסַהַר, hasahar
שַׁלְהֶבֶת,, šalhevet,
וַתַעֲבֹר, wataʕavor
זְקָנוֹֹ, zqanwo
זְוָעָה, zwaʕa
הָעֲרָפֶל, haʕarafel
מִמֶנוּ, mimenu
מִמֶנוּ, mimenu
לָקַח, laqaħ
מספורי, msfwry
שַׂר, sar
הַבַּיִת,, habayit,
כָּל-עוֹֹלָמִים, kal-ʕwolamiym
אֶת-כֹּחוֹֹ, et-koħwo
אֶת-כּחוֹֹ, et-kħwo
קָיִץ,, qayit͡s,
קַיִץ,, qayit͡s,
הָעָם, haʕam
לָבֶטַח, laveṭaħ
נָגֹעַ, nagoʕa
נָגַע, nagaʕ
וַיְלַמֵד, waylamed
עֲלוּמָיו, ʕalumayw
צִיוֹֹנָה, t͡siywona
בְּקוֹֹמָה, bqwoma
יֵלְכוּ, yelxu
פָנָיו,, fanayw,
פָּנָיו,, panayw,
חַיָיו, ħayayw
כַּמֶה,, kame,
סְבִיבִי, sviyviy
הַכֶּלֶב, hakelev
הַכֶּלָב, hakelav
וְטוֹֹב-רֹאִי,, wṭwov-ro'iy,
וָאֹהַב, wa'ohav
בֶּן-דָוִד, ben-dawid
רְנָנִים,, rnaniym,
מַעֲטֵהוּ, maʕaṭehu
וָאִירָא, wa'iyra'
עֲרוּגוֹֹת, ʕarugwot
יָרִים, yariym
חָדָשׁ,, ħadaš,
הַגוֹֹלָה, hagwola
וְהֶבֶל, whevel
יָשׁוּבוּ, yašuvu
כּוֹֹכָבְךָ,, kwoxavxa,
מִבֶּטֶן, mibeṭen
מוֹֹאָב, mwo'av
מוֹֹאָב, mwo'av
אוֹֹתָם, wotam
תַעֲלוּמָה, taʕaluma
תַעֲלוּמָה, taʕaluma
מִפִּיו, mipiyw
פַּרְדֵס, pardes
דָג, dag
הַנָהָר,, hanahar,
